round,query_label,image_id,category,rank,score
50,cat,11,1,12,1.492102
50,cat,13,1,13,0.567465
50,dog,12,1,1,4.965581
50,dog,19,1,2,4.299056
50,dog,10,1,3,4.145836
50,dog,14,1,4,3.726014
50,dog,11,1,5,3.542310
50,dog,17,1,6,3.338909
50,dog,15,1,7,3.246436
50,dog,18,1,8,3.021521
50,dog,16,1,9,2.836965
50,dog,13,1,10,2.619099
50,dog,7,0,11,2.421650
50,dog,4,0,12,2.054005
50,dog,6,0,13,1.412123
50,plane,21,2,1,4.654286
50,plane,22,2,2,4.510948
50,plane,27,2,3,4.210520
50,plane,24,2,4,3.795627
50,plane,26,2,5,3.443664
50,plane,25,2,6,3.044478
50,plane,28,2,7,2.995554
50,plane,29,2,8,2.934136
50,plane,20,2,9,2.915289
50,plane,23,2,10,2.857958
50,plane,6,0,11,1.380878
50,plane,8,0,12,0.968006
50,plane,16,1,13,0.767229
50,clothes,39,3,1,5.126412
50,clothes,35,3,2,4.583290
50,clothes,31,3,3,4.337735
50,clothes,36,3,4,4.291920
50,clothes,34,3,5,3.777362
50,clothes,38,3,6,3.408055
50,clothes,32,3,7,3.355432
50,clothes,33,3,8,3.109640
50,clothes,37,3,9,3.096525
50,clothes,30,3,10,2.949879
50,clothes,4,0,11,2.039267
50,clothes,9,0,12,1.507769
50,clothes,6,0,13,1.400789
50,car,49,4,1,4.824566
50,car,47,4,2,4.390682
50,car,41,4,3,4.349709
50,car,42,4,4,3.984098
50,car,48,4,5,3.691186
50,car,40,4,6,3.618982
50,car,44,4,7,3.268012
50,car,43,4,8,3.188504
50,car,46,4,9,3.031597
50,car,21,2,10,2.590478
50,car,45,4,11,2.458049
50,car,26,2,12,1.380250
50,car,25,2,13,0.973124
60,cat,3,0,1,5.142515
60,cat,7,0,2,4.706981
60,cat,4,0,3,4.061843
60,cat,9,0,4,3.900683
60,cat,5,0,5,3.782543
60,cat,1,0,6,3.764960
60,cat,6,0,7,3.537435
60,cat,0,0,8,3.104464
60,cat,8,0,9,3.044963
60,cat,2,0,10,2.650788
60,cat,19,1,11,2.186784
60,cat,11,1,12,1.617243
60,cat,13,1,13,1.234520
60,dog,12,1,1,4.884152
60,dog,19,1,2,4.234835
60,dog,10,1,3,4.131440
60,dog,14,1,4,3.943733
60,dog,11,1,5,3.667451
60,dog,13,1,6,3.286154
60,dog,15,1,7,3.254062
60,dog,16,1,8,3.246917
60,dog,17,1,9,3.168834
60,dog,18,1,10,2.955688
60,dog,7,0,11,2.650606
60,dog,4,0,12,2.009682
60,dog,6,0,13,1.478155
60,plane,21,2,1,5.099791
60,plane,22,2,2,4.812689
60,plane,27,2,3,4.388346
60,plane,26,2,4,4.228500
60,plane,24,2,5,4.027227
60,plane,20,2,6,3.542122
60,plane,28,2,7,3.333609
60,plane,29,2,8,2.876161
60,plane,25,2,9,2.757908
60,plane,23,2,10,2.693792
60,plane,6,0,11,1.446910
60,plane,16,1,12,1.177181
60,plane,8,0,13,0.974885
60,clothes,39,3,1,5.003285
60,clothes,31,3,2,4.564415
60,clothes,36,3,3,4.261701
60,clothes,35,3,4,4.231834
60,clothes,37,3,5,3.959900
60,clothes,34,3,6,3.689778
60,clothes,32,3,7,3.248641
60,clothes,38,3,8,3.121820
60,clothes,30,3,9,2.887413
60,clothes,33,3,10,2.870924
60,clothes,4,0,11,1.994944
60,clothes,9,0,12,1.836583
60,clothes,6,0,13,1.466821
60,car,49,4,1,4.980240
60,car,41,4,2,4.576463
60,car,47,4,3,4.403284
60,car,42,4,4,3.925953
60,car,48,4,5,3.615018
60,car,46,4,6,3.479669
60,car,40,4,7,3.461760
60,car,44,4,8,3.177339
60,car,21,2,9,3.035982
60,car,43,4,10,2.879102
60,car,45,4,11,2.389252
60,car,26,2,12,2.165086
60,car,25,2,13,0.686554
70,cat,3,0,1,5.340849
70,cat,7,0,2,4.762250
70,cat,4,0,3,3.945674
70,cat,5,0,4,3.874531
70,cat,1,0,5,3.709234
70,cat,6,0,6,3.447473
70,cat,8,0,7,3.298458
70,cat,9,0,8,3.152274
70,cat,0,0,9,3.026893
70,cat,2,0,10,2.798424
70,cat,19,1,11,2.181809
70,cat,11,1,12,1.404761
70,cat,13,1,13,0.773976
70,dog,12,1,1,5.207842
70,dog,10,1,2,4.439732
70,dog,14,1,3,4.276119
70,dog,19,1,4,4.229860
70,dog,11,1,5,3.454969
70,dog,17,1,6,3.314080
70,dog,18,1,7,3.075039
70,dog,16,1,8,3.001348
70,dog,13,1,9,2.825610
70,dog,7,0,10,2.705874
70,dog,15,1,11,2.466341
70,dog,4,0,12,1.893513
70,dog,6,0,13,1.388193
70,plane,21,2,1,5.167480
70,plane,22,2,2,4.858101
70,plane,26,2,3,4.588327
70,plane,27,2,4,4.248643
70,plane,24,2,5,4.075580
70,plane,20,2,6,3.827268
70,plane,28,2,7,3.386517
70,plane,25,2,8,3.273317
70,plane,29,2,9,3.132672
70,plane,23,2,10,2.808992
70,plane,6,0,11,1.356948
70,plane,8,0,12,1.228380
70,plane,16,1,13,0.931612
70,clothes,39,3,1,5.056676
70,clothes,31,3,2,4.658452
70,clothes,35,3,3,4.293336
70,clothes,37,3,4,3.940959
70,clothes,34,3,5,3.806518
70,clothes,32,3,6,3.432071
70,clothes,36,3,7,3.373805
70,clothes,30,3,8,3.124997
70,clothes,33,3,9,3.045619
70,clothes,38,3,10,3.018814
70,clothes,4,0,11,1.878775
70,clothes,6,0,12,1.376859
70,clothes,9,0,13,1.088174
70,car,49,4,1,5.015062
70,car,41,4,2,4.614612
70,car,47,4,3,4.346780
70,car,40,4,4,3.738440
70,car,46,4,5,3.481736
70,car,48,4,6,3.310616
70,car,42,4,7,3.204333
70,car,21,2,8,3.103671
70,car,43,4,9,2.991038
70,car,44,4,10,2.835254
70,car,26,2,11,2.524913
70,car,45,4,12,2.414496
70,car,25,2,13,1.201962
80,cat,3,0,1,5.479117
80,cat,7,0,2,4.967147
80,cat,5,0,3,4.106217
80,cat,4,0,4,3.999563
80,cat,9,0,5,3.775702
80,cat,1,0,6,3.607548
80,cat,6,0,7,3.496459
80,cat,8,0,8,3.448272
80,cat,0,0,9,3.163303
80,cat,2,0,10,2.963942
80,cat,19,1,11,1.773231
80,cat,11,1,12,1.418526
80,cat,13,1,13,0.911835
80,dog,12,1,1,5.248425
80,dog,10,1,2,4.620217
80,dog,14,1,3,4.455990
80,dog,19,1,4,3.821282
80,dog,17,1,5,3.721764
80,dog,11,1,6,3.468734
80,dog,16,1,7,3.070541
80,dog,18,1,8,2.992079
80,dog,13,1,9,2.963469
80,dog,7,0,10,2.910771
80,dog,15,1,11,2.381832
80,dog,4,0,12,1.947402
80,dog,6,0,13,1.437179
80,plane,21,2,1,5.104198
80,plane,22,2,2,4.762250
80,plane,26,2,3,4.608770
80,plane,27,2,4,4.560999
80,plane,24,2,5,3.705859
80,plane,28,2,6,3.694123
80,plane,20,2,7,3.319182
80,plane,25,2,8,3.304815
80,plane,29,2,9,3.034767
80,plane,23,2,10,2.841538
80,plane,6,0,11,1.405934
80,plane,8,0,12,1.378193
80,plane,16,1,13,1.000805
80,clothes,39,3,1,5.100570
80,clothes,35,3,2,4.780606
80,clothes,31,3,3,4.510939
80,clothes,36,3,4,4.050063
80,clothes,34,3,5,3.883839
80,clothes,37,3,6,3.771711
80,clothes,38,3,7,3.564082
80,clothes,32,3,8,3.063405
80,clothes,30,3,9,2.952555
80,clothes,33,3,10,2.928356
80,clothes,4,0,11,1.932664
80,clothes,9,0,12,1.711602
80,clothes,6,0,13,1.425846
80,car,49,4,1,4.850604
80,car,41,4,2,4.475996
80,car,42,4,3,3.741129
80,car,40,4,4,3.558028
80,car,47,4,5,3.509563
80,car,48,4,6,3.296156
80,car,21,2,7,3.040390
80,car,43,4,8,3.001233
80,car,46,4,9,2.851193
80,car,26,2,10,2.545357
80,car,44,4,11,2.507652
80,car,45,4,12,2.358881
80,car,25,2,13,1.233460
90,cat,3,0,1,5.395910
90,cat,7,0,2,4.914728
90,cat,4,0,3,4.193120
90,cat,9,0,4,4.145364
90,cat,5,0,5,4.140819
90,cat,1,0,6,3.819854
90,cat,8,0,7,3.660966
90,cat,6,0,8,3.569748
90,cat,0,0,9,3.264805
90,cat,2,0,10,3.220970
90,cat,19,1,11,2.052985
90,cat,11,1,12,1.494325
90,cat,13,1,13,0.719219
90,dog,12,1,1,5.494694
90,dog,10,1,2,4.744579
90,dog,14,1,3,4.637803
90,dog,19,1,4,4.101037
90,dog,17,1,5,3.859790
90,dog,11,1,6,3.544533
90,dog,16,1,7,3.247096
90,dog,18,1,8,3.007908
90,dog,7,0,9,2.858353
90,dog,13,1,10,2.770853
90,dog,15,1,11,2.372752
90,dog,4,0,12,2.140959
90,dog,6,0,13,1.510468
90,plane,21,2,1,5.335681
90,plane,22,2,2,4.952733
90,plane,26,2,3,4.626253
90,plane,27,2,4,3.809401
90,plane,28,2,5,3.629138
90,plane,24,2,6,3.550870
90,plane,20,2,7,3.259422
90,plane,25,2,8,3.231347
90,plane,29,2,9,3.104156
90,plane,23,2,10,2.851165
90,plane,8,0,11,1.590888
90,plane,6,0,12,1.479224
90,plane,16,1,13,1.177360
90,clothes,39,3,1,5.252864
90,clothes,35,3,2,4.491396
90,clothes,31,3,3,4.306231
90,clothes,34,3,4,3.930575
90,clothes,36,3,5,3.828239
90,clothes,37,3,6,3.561533
90,clothes,38,3,7,3.558582
90,clothes,32,3,8,3.221398
90,clothes,30,3,9,3.203308
90,clothes,33,3,10,2.955215
90,clothes,4,0,11,2.126221
90,clothes,9,0,12,2.081264
90,clothes,6,0,13,1.499135
90,car,49,4,1,5.239408
90,car,41,4,2,4.818692
90,car,42,4,3,4.037981
90,car,40,4,4,3.771663
90,car,48,4,5,3.707325
90,car,47,4,6,3.633631
90,car,21,2,7,3.271872
90,car,43,4,8,3.014184
90,car,46,4,9,2.984946
90,car,44,4,10,2.929849
90,car,26,2,11,2.562839
90,car,45,4,12,2.352905
90,car,25,2,13,1.159993
100,cat,3,0,1,5.586701
100,cat,7,0,2,4.945572
100,cat,4,0,3,4.291051
100,cat,9,0,4,4.013741
100,cat,1,0,5,3.758602
100,cat,6,0,6,3.454035
100,cat,5,0,7,3.218825
100,cat,0,0,8,3.088099
100,cat,8,0,9,3.047817
100,cat,2,0,10,3.015567
100,cat,19,1,11,2.095398
100,cat,11,1,12,1.418610
100,cat,13,1,13,1.129492
100,dog,12,1,1,5.514659
100,dog,14,1,2,4.724094
100,dog,10,1,3,4.665300
100,dog,19,1,4,4.143450
100,dog,17,1,5,3.861630
100,dog,11,1,6,3.468818
100,dog,13,1,7,3.181126
100,dog,16,1,8,3.090749
100,dog,18,1,9,2.938154
100,dog,7,0,10,2.889197
100,dog,15,1,11,2.371777
100,dog,4,0,12,2.238890
100,dog,6,0,13,1.394755
100,plane,21,2,1,5.666570
100,plane,22,2,2,5.195732
100,plane,26,2,3,4.142014
100,plane,27,2,4,3.904901
100,plane,24,2,5,3.776428
100,plane,20,2,6,3.766986
100,plane,28,2,7,3.639813
100,plane,25,2,8,3.313196
100,plane,23,2,9,2.980370
100,plane,29,2,10,2.735540
100,plane,6,0,11,1.363510
100,plane,16,1,12,1.021013
100,plane,8,0,13,0.977738
100,clothes,39,3,1,5.249541
100,clothes,31,3,2,4.768216
100,clothes,35,3,3,4.311341
100,clothes,34,3,4,3.989766
100,clothes,36,3,5,3.575357
100,clothes,37,3,6,3.568938
100,clothes,32,3,7,3.373306
100,clothes,38,3,8,3.261125
100,clothes,33,3,9,2.963591
100,clothes,30,3,10,2.879520
100,clothes,4,0,11,2.224152
100,clothes,9,0,12,1.949641
100,clothes,6,0,13,1.383422
100,car,49,4,1,5.305062
100,car,41,4,2,4.659021
100,car,47,4,3,4.346473
100,car,42,4,4,4.285965
100,car,40,4,5,3.819651
100,car,21,2,6,3.602761
100,car,46,4,7,3.403032
100,car,48,4,8,3.209889
100,car,44,4,9,3.006361
100,car,43,4,10,2.866641
100,car,45,4,11,2.352140
100,car,26,2,12,2.078600
100,car,25,2,13,1.241841
110,cat,3,0,1,5.445450
110,cat,7,0,2,4.770739
110,cat,4,0,3,4.291880
110,cat,9,0,4,3.826381
110,cat,8,0,5,3.388633
110,cat,1,0,6,3.332681
110,cat,5,0,7,3.171653
110,cat,6,0,8,3.036520
110,cat,0,0,9,2.940199
110,cat,2,0,10,2.838857
110,cat,19,1,11,1.973161
110,cat,11,1,12,1.563332
110,cat,13,1,13,0.700007
110,dog,12,1,1,5.632436
110,dog,14,1,2,4.912253
110,dog,10,1,3,4.765155
110,dog,19,1,4,4.021213
110,dog,11,1,5,3.613540
110,dog,16,1,6,3.075754
110,dog,18,1,7,2.955895
110,dog,17,1,8,2.821354
110,dog,13,1,9,2.751641
110,dog,7,0,10,2.714364
110,dog,15,1,11,2.371672
110,dog,4,0,12,2.239719
110,dog,6,0,13,0.977240
110,plane,21,2,1,5.604921
110,plane,22,2,2,5.027377
110,plane,27,2,3,4.605694
110,plane,26,2,4,4.476339
110,plane,24,2,5,4.057580
110,plane,20,2,6,3.683138
110,plane,28,2,7,3.502322
110,plane,25,2,8,3.081723
110,plane,23,2,9,3.027104
110,plane,29,2,10,2.838078
110,plane,8,0,11,1.318554
110,plane,16,1,12,1.006018
110,plane,6,0,13,0.945996
110,clothes,39,3,1,5.380786
110,clothes,31,3,2,4.874553
110,clothes,35,3,3,4.682923
110,clothes,36,3,4,4.421383
110,clothes,37,3,5,3.899548
110,clothes,38,3,6,3.696721
110,clothes,34,3,7,3.692523
110,clothes,32,3,8,3.261445
110,clothes,30,3,9,3.085800
110,clothes,33,3,10,3.015079
110,clothes,4,0,11,2.224981
110,clothes,9,0,12,1.762281
110,clothes,6,0,13,0.965907
110,car,49,4,1,5.469044
110,car,41,4,2,4.873492
110,car,47,4,3,4.069612
110,car,40,4,4,3.729844
110,car,21,2,5,3.541112
110,car,42,4,6,3.540316
110,car,43,4,7,3.461791
110,car,46,4,8,3.323023
110,car,48,4,9,3.062281
110,car,44,4,10,2.887401
110,car,26,2,11,2.412925
110,car,45,4,12,2.352180
110,car,25,2,13,1.010368
120,cat,3,0,1,5.759153
120,cat,7,0,2,5.001718
120,cat,9,0,3,4.330579
120,cat,4,0,4,3.889854
120,cat,0,0,5,3.381620
120,cat,1,0,6,3.245684
120,cat,5,0,7,3.243596
120,cat,6,0,8,2.996157
120,cat,8,0,9,2.915052
120,cat,2,0,10,2.763689
120,cat,19,1,11,1.952391
120,cat,11,1,12,1.099603
120,cat,13,1,13,0.751951
120,dog,12,1,1,5.667937
120,dog,14,1,2,4.882303
120,dog,10,1,3,4.519980
120,dog,19,1,4,4.000443
120,dog,17,1,5,3.271358
120,dog,11,1,6,3.149811
120,dog,16,1,7,3.063677
120,dog,18,1,8,3.047758
120,dog,7,0,9,2.945342
120,dog,13,1,10,2.803585
120,dog,15,1,11,2.371660
120,dog,4,0,12,1.837693
120,dog,6,0,13,0.936877
120,plane,21,2,1,5.710605
120,plane,22,2,2,5.334172
120,plane,27,2,3,4.811551
120,plane,24,2,4,4.154749
120,plane,26,2,5,3.919276
120,plane,28,2,6,3.726184
120,plane,20,2,7,3.693298
120,plane,25,2,8,3.387164
120,plane,29,2,9,2.743326
120,plane,23,2,10,2.582697
120,plane,16,1,11,0.993941
120,plane,6,0,12,0.905632
120,plane,8,0,13,0.844974
120,clothes,39,3,1,5.678394
120,clothes,31,3,2,5.102272
120,clothes,35,3,3,4.843084
120,clothes,36,3,4,4.644494
120,clothes,34,3,5,3.948933
120,clothes,37,3,6,3.946274
120,clothes,38,3,7,3.610201
120,clothes,32,3,8,3.381411
120,clothes,33,3,9,3.212774
120,clothes,30,3,10,2.880259
120,clothes,9,0,11,2.266478
120,clothes,4,0,12,1.822955
120,clothes,6,0,13,0.925544
120,car,49,4,1,5.569131
120,car,41,4,2,4.772190
120,car,47,4,3,4.535161
120,car,40,4,4,4.369426
120,car,42,4,5,3.770412
120,car,21,2,6,3.646796
120,car,46,4,7,3.409100
120,car,43,4,8,3.284516
120,car,48,4,9,3.133392
120,car,44,4,10,2.995001
120,car,45,4,11,2.352185
120,car,26,2,12,1.855863
120,car,25,2,13,1.315810
130,cat,3,0,1,5.981135
130,cat,7,0,2,5.046335
130,cat,9,0,3,4.412227
130,cat,4,0,4,4.128372
130,cat,8,0,5,3.667967
130,cat,1,0,6,3.538779
130,cat,5,0,7,3.516736
130,cat,0,0,8,3.505568
130,cat,6,0,9,3.335173
130,cat,2,0,10,3.171109
130,cat,19,1,11,2.000057
130,cat,11,1,12,1.715763
130,cat,13,1,13,0.749872
130,dog,12,1,1,5.692521
130,dog,14,1,2,4.856897
130,dog,10,1,3,4.695859
130,dog,19,1,4,4.048109
130,dog,11,1,5,3.765971
130,dog,16,1,6,3.343685
130,dog,17,1,7,3.295185
130,dog,18,1,8,3.087417
130,dog,7,0,9,2.989959
130,dog,13,1,10,2.801506
130,dog,15,1,11,2.371659
130,dog,4,0,12,2.076212
130,dog,6,0,13,1.275893
130,plane,21,2,1,5.602304
