round,query_label,image_id,category,rank,score
10,plane,6,0,11,1.461585
10,plane,8,0,12,1.045052
10,plane,16,1,13,0.641504
10,clothes,31,3,1,6.063341
10,clothes,39,3,2,5.282696
10,clothes,36,3,3,4.679995
10,clothes,34,3,4,4.567039
10,clothes,37,3,5,3.857619
10,clothes,30,3,6,3.857589
10,clothes,35,3,7,3.789564
10,clothes,38,3,8,3.488976
10,clothes,32,3,9,3.298717
10,clothes,9,0,10,3.081386
10,clothes,4,0,11,2.688024
10,clothes,33,3,12,2.573217
10,clothes,6,0,13,1.481496
10,car,49,4,1,6.111740
10,car,47,4,2,5.236228
10,car,42,4,3,4.765243
10,car,40,4,4,4.426763
10,car,48,4,5,3.877471
10,car,44,4,6,3.742959
10,car,26,2,7,3.693300
10,car,43,4,8,3.429478
10,car,45,4,9,3.256220
10,car,46,4,10,3.176279
10,car,21,2,11,2.931185
10,car,41,4,12,2.628137
10,car,25,2,13,1.131704
20,cat,3,0,1,6.373358
20,cat,7,0,2,5.514324
20,cat,9,0,3,4.644417
20,cat,4,0,4,4.606991
20,cat,1,0,5,3.907450
20,cat,0,0,6,3.605377
20,cat,6,0,7,3.386835
20,cat,8,0,8,3.378031
20,cat,2,0,9,3.115543
20,cat,5,0,10,2.970943
20,cat,19,1,11,2.524813
20,cat,11,1,12,1.178594
20,cat,13,1,13,0.648121
20,dog,14,1,1,5.961756
20,dog,10,1,2,4.951905
20,dog,19,1,3,4.572864
20,dog,12,1,4,4.215492
20,dog,15,1,5,3.686825
20,dog,17,1,6,3.476025
20,dog,7,0,7,3.457948
20,dog,11,1,8,3.228802
20,dog,18,1,9,2.935237
20,dog,13,1,10,2.699755
20,dog,4,0,11,2.554830
20,dog,16,1,12,2.456463
20,dog,6,0,13,1.327555
20,plane,26,2,1,6.066983
20,plane,21,2,2,5.651207
20,plane,22,2,3,5.302782
20,plane,24,2,4,4.910290
20,plane,27,2,5,4.541237
20,plane,28,2,6,4.185172
20,plane,25,2,7,3.770529
20,plane,20,2,8,3.361415
20,plane,29,2,9,3.057535
20,plane,23,2,10,3.045832
20,plane,8,0,11,1.307953
20,plane,6,0,12,1.296310
20,plane,16,1,13,0.386727
20,clothes,31,3,1,6.240090
20,clothes,39,3,2,5.619968
20,clothes,35,3,3,4.742561
20,clothes,36,3,4,4.606120
20,clothes,34,3,5,4.347501
20,clothes,38,3,6,3.834964
20,clothes,37,3,7,3.597138
20,clothes,30,3,8,3.494580
20,clothes,32,3,9,3.471282
20,clothes,9,0,10,2.580317
20,clothes,4,0,11,2.540092
20,clothes,33,3,12,2.422976
20,clothes,6,0,13,1.316221
20,car,49,4,1,6.191947
20,car,47,4,2,5.243221
20,car,42,4,3,4.748210
20,car,40,4,4,4.653469
20,car,26,2,5,4.003570
20,car,44,4,6,3.781582
20,car,21,2,7,3.587398
20,car,45,4,8,3.499547
20,car,48,4,9,3.357555
20,car,43,4,10,3.255037
20,car,46,4,11,2.550057
20,car,41,4,12,2.425285
20,car,25,2,13,1.699174
30,cat,3,0,1,6.567243
30,cat,7,0,2,5.646024
30,cat,4,0,3,4.989794
30,cat,9,0,4,4.361773
30,cat,1,0,5,4.118126
30,cat,5,0,6,3.648645
30,cat,8,0,7,3.475410
30,cat,0,0,8,3.448155
30,cat,6,0,9,3.277976
30,cat,2,0,10,2.786684
30,cat,19,1,11,2.251040
30,cat,11,1,12,1.431714
30,cat,13,1,13,0.417801
30,dog,14,1,1,5.937866
30,dog,10,1,2,5.213205
30,dog,12,1,3,5.100734
30,dog,19,1,4,4.299092
30,dog,15,1,5,4.251010
30,dog,17,1,6,3.673599
30,dog,7,0,7,3.589648
30,dog,11,1,8,3.481922
30,dog,18,1,9,3.098978
30,dog,4,0,10,2.937633
30,dog,13,1,11,2.469435
30,dog,16,1,12,2.390398
30,dog,6,0,13,1.218695
30,plane,26,2,1,5.593679
30,plane,21,2,2,5.438623
30,plane,27,2,3,4.733573
30,plane,22,2,4,4.731510
30,plane,24,2,5,4.405175
30,plane,28,2,6,3.640568
30,plane,20,2,7,3.403603
30,plane,23,2,8,3.242062
30,plane,25,2,9,3.177811
30,plane,29,2,10,2.754880
30,plane,8,0,11,1.405331
30,plane,6,0,12,1.187451
30,plane,16,1,13,0.320661
30,clothes,31,3,1,6.169828
30,clothes,39,3,2,5.479873
30,clothes,36,3,3,4.952899
30,clothes,35,3,4,4.521704
30,clothes,38,3,5,3.747843
30,clothes,37,3,6,3.692019
30,clothes,30,3,7,3.549753
30,clothes,34,3,8,3.444864
30,clothes,32,3,9,3.379657
30,clothes,4,0,10,2.922895
30,clothes,33,3,11,2.370401
30,clothes,9,0,12,2.297673
30,clothes,6,0,13,1.207362
30,car,49,4,1,6.146283
30,car,47,4,2,4.991996
30,car,40,4,3,4.764168
30,car,42,4,4,4.539204
30,car,48,4,5,4.391216
30,car,26,2,6,3.530266
30,car,44,4,7,3.375189
30,car,21,2,8,3.374815
30,car,43,4,9,3.198166
30,car,45,4,10,2.778474
30,car,41,4,11,2.390250
30,car,46,4,12,2.385474
30,car,25,2,13,1.106457
40,cat,3,0,1,6.511327
40,cat,7,0,2,5.437735
40,cat,4,0,3,4.554594
40,cat,9,0,4,4.439651
40,cat,1,0,5,4.133781
40,cat,5,0,6,3.777999
40,cat,0,0,7,3.557681
40,cat,8,0,8,3.554074
40,cat,6,0,9,3.534735
40,cat,2,0,10,2.863831
40,cat,19,1,11,2.401436
40,cat,11,1,12,1.570858
40,cat,13,1,13,0.985589
40,dog,14,1,1,6.024921
40,dog,12,1,2,5.603504
40,dog,10,1,3,5.311818
40,dog,19,1,4,4.449488
40,dog,15,1,5,4.278846
40,dog,11,1,6,3.621066
40,dog,17,1,7,3.480097
40,dog,7,0,8,3.381359
40,dog,13,1,9,3.037223
40,dog,18,1,10,2.894081
40,dog,4,0,11,2.502433
40,dog,16,1,12,2.379952
40,dog,6,0,13,1.475455
40,plane,26,2,1,5.598869
40,plane,22,2,2,5.569518
40,plane,21,2,3,5.392368
40,plane,27,2,4,4.816951
40,plane,24,2,5,4.557757
40,plane,28,2,6,3.725434
40,plane,20,2,7,3.482342
40,plane,29,2,8,3.099515
40,plane,25,2,9,3.060066
40,plane,23,2,10,2.988829
40,plane,8,0,11,1.483996
40,plane,6,0,12,1.444210
40,plane,16,1,13,0.310216
40,clothes,31,3,1,6.113016
40,clothes,39,3,2,5.667579
40,clothes,36,3,3,4.668509
40,clothes,34,3,4,4.400544
40,clothes,35,3,5,4.213904
40,clothes,37,3,6,3.837923
40,clothes,38,3,7,3.697509
40,clothes,32,3,8,3.488966
40,clothes,30,3,9,2.931878
40,clothes,4,0,10,2.487695
40,clothes,33,3,11,2.390152
40,clothes,9,0,12,2.375551
40,clothes,6,0,13,1.464121
40,car,49,4,1,6.150322
40,car,47,4,2,5.194993
40,car,42,4,3,4.881995
40,car,40,4,4,4.170682
40,car,26,2,5,3.535455
40,car,21,2,6,3.328559
40,car,43,4,7,3.303374
40,car,48,4,8,3.261485
40,car,44,4,9,3.093840
40,car,45,4,10,2.989577
40,car,41,4,11,2.383145
40,car,46,4,12,2.364391
40,car,25,2,13,0.988711
50,cat,3,0,1,6.355532
50,cat,7,0,2,5.785319
50,cat,4,0,3,4.727322
50,cat,9,0,4,4.160529
50,cat,5,0,5,4.119512
50,cat,6,0,6,3.996287
50,cat,8,0,7,3.325875
50,cat,0,0,8,3.210581
50,cat,1,0,9,3.029926
50,cat,2,0,10,2.863008
50,cat,19,1,11,2.214337
50,cat,11,1,12,1.478864
50,cat,13,1,13,0.838067
50,dog,12,1,1,5.725603
50,dog,14,1,2,5.561747
50,dog,10,1,3,5.044689
50,dog,19,1,4,4.262389
50,dog,7,0,5,3.728944
50,dog,17,1,6,3.689520
50,dog,15,1,7,3.577902
50,dog,11,1,8,3.529072
50,dog,18,1,9,3.081394
50,dog,13,1,10,2.889701
50,dog,4,0,11,2.675162
50,dog,16,1,12,2.377995
50,dog,6,0,13,1.937007
50,plane,22,2,1,6.515229
50,plane,21,2,2,5.351732
50,plane,26,2,3,5.223628
50,plane,27,2,4,4.761578
50,plane,24,2,5,4.036391
50,plane,28,2,6,3.878928
50,plane,20,2,7,3.645827
50,plane,25,2,8,3.089281
50,plane,23,2,9,3.037897
50,plane,29,2,10,2.594728
50,plane,6,0,11,1.905762
50,plane,8,0,12,1.255796
50,plane,16,1,13,0.308259
50,clothes,31,3,1,6.233782
50,clothes,39,3,2,5.438307
50,clothes,35,3,3,5.221443
50,clothes,36,3,4,4.835416
50,clothes,34,3,5,4.158527
50,clothes,38,3,6,4.010521
50,clothes,37,3,7,3.593372
50,clothes,32,3,8,3.167991
50,clothes,30,3,9,2.852805
50,clothes,4,0,10,2.660424
50,clothes,33,3,11,2.389175
50,clothes,9,0,12,2.096429
50,clothes,6,0,13,1.925673
50,car,49,4,1,6.118725
50,car,47,4,2,4.973853
50,car,42,4,3,4.796046
50,car,40,4,4,4.646043
50,car,48,4,5,3.517188
50,car,44,4,6,3.400293
50,car,43,4,7,3.357805
50,car,21,2,8,3.287924
50,car,26,2,9,3.160214
50,car,41,4,10,3.033401
50,car,45,4,11,2.643523
50,car,46,4,12,2.509677
50,car,25,2,13,1.017927
60,cat,3,0,1,6.709806
60,cat,7,0,2,5.768146
60,cat,4,0,3,4.934682
60,cat,9,0,4,4.159835
60,cat,1,0,5,4.025472
60,cat,5,0,6,3.805620
60,cat,0,0,7,3.571936
60,cat,6,0,8,3.477349
60,cat,8,0,9,2.970656
60,cat,2,0,10,2.927229
60,cat,19,1,11,1.915043
60,cat,11,1,12,1.065298
60,cat,13,1,13,0.573296
60,dog,12,1,1,6.048645
60,dog,14,1,2,5.020023
60,dog,10,1,3,4.088205
60,dog,19,1,4,3.963094
60,dog,7,0,5,3.711771
60,dog,17,1,6,3.534887
60,dog,11,1,7,3.115505
60,dog,15,1,8,3.064395
60,dog,4,0,9,2.882521
60,dog,18,1,10,2.799801
60,dog,13,1,11,2.624930
60,dog,16,1,12,2.448852
60,dog,6,0,13,1.418069
60,plane,22,2,1,6.452810
60,plane,27,2,2,5.229561
60,plane,21,2,3,5.227165
60,plane,26,2,4,4.800588
60,plane,24,2,5,4.521436
60,plane,28,2,6,3.564854
60,plane,25,2,7,3.070717
60,plane,20,2,8,2.983508
60,plane,23,2,9,2.903196
60,plane,29,2,10,2.864425
60,plane,6,0,11,1.386824
60,plane,8,0,12,0.900577
60,plane,16,1,13,0.379116
60,clothes,31,3,1,6.318244
60,clothes,39,3,2,5.672014
60,clothes,35,3,3,5.131009
60,clothes,36,3,4,4.544660
60,clothes,38,3,5,3.992701
60,clothes,34,3,6,3.850556
60,clothes,37,3,7,3.761004
60,clothes,30,3,8,3.266592
60,clothes,32,3,9,3.221916
60,clothes,4,0,10,2.867783
60,clothes,33,3,11,2.362384
60,clothes,9,0,12,2.095735
60,clothes,6,0,13,1.406735
60,car,49,4,1,6.251777
60,car,47,4,2,5.108476
60,car,42,4,3,4.627643
60,car,40,4,4,4.613517
60,car,48,4,5,4.110245
60,car,44,4,6,3.602489
60,car,41,4,7,3.448468
60,car,21,2,8,3.163356
60,car,43,4,9,3.104390
60,car,26,2,10,2.737174
60,car,45,4,11,2.383760
60,car,46,4,12,2.376715
60,car,25,2,13,0.999362
70,cat,3,0,1,6.360882
70,cat,7,0,2,5.860526
70,cat,4,0,3,4.768683
70,cat,9,0,4,4.464360
70,cat,1,0,5,3.834791
70,cat,5,0,6,3.651438
70,cat,8,0,7,3.604725
70,cat,6,0,8,3.352060
70,cat,0,0,9,2.838454
70,cat,2,0,10,2.818947
70,cat,19,1,11,2.594163
70,cat,11,1,12,1.443556
70,cat,13,1,13,0.782360
70,dog,12,1,1,6.392341
70,dog,14,1,2,5.344753
70,dog,10,1,3,4.714864
70,dog,19,1,4,4.642215
70,dog,7,0,5,3.804151
70,dog,17,1,6,3.736045
70,dog,11,1,7,3.493764
70,dog,15,1,8,3.178809
70,dog,13,1,9,2.833994
70,dog,4,0,10,2.716522
70,dog,18,1,11,2.424558
70,dog,16,1,12,2.384891
70,dog,6,0,13,1.292780
70,plane,22,2,1,6.522249
70,plane,21,2,2,5.721186
70,plane,26,2,3,5.355862
70,plane,27,2,4,4.727864
70,plane,24,2,5,4.588917
70,plane,20,2,6,3.472964
70,plane,29,2,7,3.398238
70,plane,25,2,8,3.344188
70,plane,28,2,9,3.276573
70,plane,23,2,10,3.067652
70,plane,8,0,11,1.534647
70,plane,6,0,12,1.261535
70,plane,16,1,13,0.315155
70,clothes,31,3,1,5.768824
70,clothes,39,3,2,5.495861
70,clothes,35,3,3,4.955523
70,clothes,36,3,4,4.579492
70,clothes,38,3,5,4.123382
70,clothes,34,3,6,3.920525
70,clothes,37,3,7,3.260324
70,clothes,30,3,8,2.929449
70,clothes,32,3,9,2.757935
70,clothes,4,0,10,2.701784
70,clothes,9,0,11,2.400260
70,clothes,33,3,12,2.359454
70,clothes,6,0,13,1.281446
70,car,49,4,1,6.207393
70,car,47,4,2,5.075669
70,car,42,4,3,4.475943
70,car,41,4,4,4.066566
70,car,40,4,5,4.020761
70,car,48,4,6,3.996377
70,car,21,2,7,3.657377
70,car,44,4,8,3.433426
70,car,26,2,9,3.292449
70,car,43,4,10,3.290420
70,car,46,4,11,2.362353
70,car,45,4,12,2.355596
70,car,25,2,13,1.272833
80,cat,3,0,1,6.564513
80,cat,7,0,2,6.072339
80,cat,4,0,3,4.829030
80,cat,9,0,4,4.407119
80,cat,1,0,5,4.242899
80,cat,5,0,6,3.979616
80,cat,8,0,7,3.827517
80,cat,0,0,8,3.812551
80,cat,6,0,9,3.510043
80,cat,2,0,10,2.836684
80,cat,19,1,11,1.843076
80,cat,11,1,12,1.463363
80,cat,13,1,13,0.690185
80,dog,12,1,1,5.894833
80,dog,14,1,2,5.171919
80,dog,10,1,3,4.767909
80,dog,7,0,4,4.015964
80,dog,19,1,5,3.891127
80,dog,17,1,6,3.889881
80,dog,11,1,7,3.513571
80,dog,15,1,8,3.284448
80,dog,4,0,9,2.776870
80,dog,13,1,10,2.741819
80,dog,18,1,11,2.383237
80,dog,16,1,12,2.378251
80,dog,6,0,13,1.450763
80,plane,22,2,1,6.053799
80,plane,21,2,2,5.568487
80,plane,27,2,3,5.293120
80,plane,26,2,4,5.158395
80,plane,24,2,5,4.414707
80,plane,28,2,6,3.915955
80,plane,20,2,7,3.625196
80,plane,25,2,8,3.122260
80,plane,29,2,9,3.036472
80,plane,23,2,10,2.980565
80,plane,8,0,11,1.757438
80,plane,6,0,12,1.419518
80,plane,16,1,13,0.308515
80,clothes,31,3,1,5.837800
80,clothes,39,3,2,5.399662
80,clothes,35,3,3,4.705528
80,clothes,34,3,4,4.352176
80,clothes,36,3,5,3.912895
80,clothes,38,3,6,3.561850
80,clothes,37,3,7,3.408402
80,clothes,32,3,8,3.211086
80,clothes,30,3,9,2.830864
80,clothes,4,0,10,2.762132
80,clothes,33,3,11,2.359127
80,clothes,9,0,12,2.343019
80,clothes,6,0,13,1.439429
80,car,49,4,1,6.002595
80,car,47,4,2,5.157316
80,car,42,4,3,4.904234
80,car,40,4,4,4.311936
80,car,41,4,5,4.278590
80,car,48,4,6,4.107248
80,car,21,2,7,3.504678
80,car,44,4,8,3.345618
80,car,26,2,9,3.094981
80,car,43,4,10,3.034885
80,car,46,4,11,2.468622
80,car,45,4,12,2.352556
80,car,25,2,13,1.050906
90,cat,3,0,1,6.491497
90,cat,7,0,2,5.846547
90,cat,4,0,3,4.909359
90,cat,5,0,4,4.382067
90,cat,9,0,5,4.281996
90,cat,8,0,6,3.888096
90,cat,1,0,7,3.719100
90,cat,0,0,8,3.236916
90,cat,6,0,9,3.050053
90,cat,2,0,10,2.997530
90,cat,19,1,11,2.211752
90,cat,11,1,12,1.352181
90,cat,13,1,13,1.267724
90,dog,12,1,1,6.288114
90,dog,10,1,2,5.454300
90,dog,14,1,3,4.998571
90,dog,15,1,4,4.459504
90,dog,19,1,5,4.259803
90,dog,17,1,6,3.997727
90,dog,7,0,7,3.790172
90,dog,11,1,8,3.402388
90,dog,13,1,9,3.319358
90,dog,4,0,10,2.857198
90,dog,16,1,11,2.487867
90,dog,18,1,12,2.379772
90,dog,6,0,13,0.990773
90,plane,22,2,1,6.138096
90,plane,21,2,2,5.395424
90,plane,26,2,3,4.415565
90,plane,24,2,4,4.184783
90,plane,27,2,5,4.079564
90,plane,28,2,6,3.609023
90,plane,20,2,7,3.565513
90,plane,29,2,8,3.403782
90,plane,25,2,9,3.046621
90,plane,23,2,10,2.892158
90,plane,8,0,11,1.818018
90,plane,6,0,12,0.959528
90,plane,16,1,13,0.418131
90,clothes,31,3,1,6.154821
90,clothes,39,3,2,5.279325
90,clothes,35,3,3,4.883729
90,clothes,36,3,4,4.281907
90,clothes,34,3,5,4.165390
90,clothes,32,3,6,3.620828
90,clothes,38,3,7,3.550330
90,clothes,37,3,8,3.242174
90,clothes,30,3,9,3.047564
90,clothes,4,0,10,2.842460
90,clothes,33,3,11,2.359088
90,clothes,9,0,12,2.217895
90,clothes,6,0,13,0.979440
90,car,49,4,1,6.159781
90,car,47,4,2,5.367681
90,car,41,4,3,4.874862
90,car,40,4,4,4.746132
90,car,42,4,5,4.289971
90,car,48,4,6,3.441043
90,car,21,2,7,3.331615
90,car,44,4,8,3.262655
90,car,43,4,9,2.981386
90,car,46,4,10,2.372208
90,car,45,4,11,2.352226
90,car,26,2,12,2.352151
90,car,25,2,13,0.975266
100,cat,3,0,1,6.557201
100,cat,7,0,2,5.782145
100,cat,9,0,3,4.405614
100,cat,4,0,4,4.375087
100,cat,8,0,5,3.950991
100,cat,1,0,6,3.876325
100,cat,6,0,7,3.596868
100,cat,5,0,8,3.532570
100,cat,2,0,9,2.918034
100,cat,0,0,10,2.843198
100,cat,19,1,11,2.208104
100,cat,11,1,12,1.372662
100,cat,13,1,13,1.201531
100,dog,12,1,1,6.434984
100,dog,10,1,2,5.573947
100,dog,14,1,3,4.565607
100,dog,15,1,4,4.314674
100,dog,19,1,5,4.256155
100,dog,7,0,6,3.725770
100,dog,17,1,7,3.528753
100,dog,11,1,8,3.422869
100,dog,13,1,9,3.253165
100,dog,16,1,10,2.844782
100,dog,18,1,11,2.379401
100,dog,4,0,12,2.322927
100,dog,6,0,13,1.537588
100,plane,22,2,1,6.630467
100,plane,21,2,2,5.592060
100,plane,24,2,3,4.603665
100,plane,27,2,4,4.592572
100,plane,26,2,5,4.526925
100,plane,20,2,6,3.997182
100,plane,28,2,7,3.837316
100,plane,25,2,8,3.585272
100,plane,23,2,9,3.213223
100,plane,29,2,10,3.076453
100,plane,8,0,11,1.880913
100,plane,6,0,12,1.506343
100,plane,16,1,13,0.775045
100,clothes,31,3,1,5.648128
100,clothes,35,3,2,5.361473
100,clothes,39,3,3,5.194558
100,clothes,36,3,4,4.738400
100,clothes,34,3,5,3.836929
100,clothes,37,3,6,3.489451
100,clothes,38,3,7,3.461125
100,clothes,32,3,8,3.336177
100,clothes,30,3,9,3.093873
100,clothes,33,3,10,2.728231
100,clothes,9,0,11,2.341514
100,clothes,4,0,12,2.308189
100,clothes,6,0,13,1.526254
100,car,49,4,1,6.095883
100,car,47,4,2,4.910934
100,car,40,4,3,4.846449
100,car,41,4,4,4.403059
100,car,42,4,5,3.788577
100,car,21,2,6,3.528251
100,car,48,4,7,3.226288
100,car,43,4,8,3.047387
100,car,44,4,9,2.969407
100,car,26,2,10,2.463511
100,car,46,4,11,2.361394
100,car,45,4,12,2.352190
100,car,25,2,13,1.513918
110,cat,3,0,1,6.327373
110,cat,7,0,2,5.513459
110,cat,4,0,3,4.629418
110,cat,5,0,4,4.025351
110,cat,8,0,5,3.441499
110,cat,1,0,6,3.384278
110,cat,9,0,7,3.338324
110,cat,2,0,8,3.313258
110,cat,6,0,9,3.312356
110,cat,0,0,10,3.268526
110,cat,19,1,11,2.634048
110,cat,11,1,12,1.241003
110,cat,13,1,13,1.212880
110,dog,12,1,1,6.290234
110,dog,10,1,2,5.353050
110,dog,19,1,3,4.682099
110,dog,15,1,4,4.617481
110,dog,14,1,5,3.929125
110,dog,17,1,6,3.724922
110,dog,7,0,7,3.457084
110,dog,11,1,8,3.291211
110,dog,13,1,9,3.264514
110,dog,16,1,10,2.874407
110,dog,4,0,11,2.577258
110,dog,18,1,12,2.379361
110,dog,6,0,13,1.253076
110,plane,22,2,1,6.313113
110,plane,21,2,2,5.764925
110,plane,27,2,3,5.004688
110,plane,24,2,4,4.414430
110,plane,26,2,5,4.354146
110,plane,20,2,6,3.964343
110,plane,28,2,7,3.549137
110,plane,25,2,8,3.283057
110,plane,23,2,9,2.767382
110,plane,29,2,10,2.756851
110,plane,8,0,11,1.371421
110,plane,6,0,12,1.221832
110,plane,16,1,13,0.804671
110,clothes,31,3,1,5.798523
110,clothes,39,3,2,5.625642
110,clothes,35,3,3,5.232914
110,clothes,36,3,4,4.247589
110,clothes,37,3,5,4.083394
110,clothes,34,3,6,4.062779
110,clothes,38,3,7,3.476150
110,clothes,32,3,8,3.295186
110,clothes,30,3,9,2.820565
110,clothes,33,3,10,2.800101
110,clothes,4,0,11,2.562520
110,clothes,9,0,12,1.274224
110,clothes,6,0,13,1.241743
110,car,49,4,1,6.209045
110,car,47,4,2,5.188850
110,car,41,4,3,4.856286
110,car,42,4,4,4.759710
110,car,40,4,5,4.646563
110,car,21,2,6,3.701116
110,car,48,4,7,3.673592
110,car,46,4,8,3.384920
110,car,44,4,9,3.088714
110,car,43,4,10,2.834802
110,car,45,4,11,2.352186
110,car,26,2,12,2.290733
110,car,25,2,13,1.211703
120,cat,3,0,1,6.542010
120,cat,7,0,2,5.515872
120,cat,4,0,3,4.844242
120,cat,5,0,4,4.383674
120,cat,9,0,5,3.892729
120,cat,1,0,6,3.559720
120,cat,6,0,7,3.381408
120,cat,0,0,8,3.270085
120,cat,8,0,9,3.066238
120,cat,2,0,10,3.063450
120,cat,19,1,11,2.670759
120,cat,11,1,12,1.154434
120,cat,13,1,13,0.973296
120,dog,12,1,1,5.943613
120,dog,10,1,2,5.185891
120,dog,19,1,3,4.718811
120,dog,14,1,4,4.471312
120,dog,15,1,5,4.030341
120,dog,7,0,6,3.459496
120,dog,11,1,7,3.204642
120,dog,16,1,8,3.119036
120,dog,13,1,9,3.024930
120,dog,17,1,10,2.996846
120,dog,4,0,11,2.792082
120,dog,18,1,12,2.379356
120,dog,6,0,13,1.322128
120,plane,22,2,1,6.560367
120,plane,21,2,2,5.596630
120,plane,27,2,3,5.094222
120,plane,24,2,4,4.487031
120,plane,26,2,5,4.119512
120,plane,25,2,6,3.398294
120,plane,23,2,7,3.087864
120,plane,28,2,8,3.086034
120,plane,29,2,9,2.941875
120,plane,20,2,10,2.927129
120,plane,6,0,11,1.290884
120,plane,16,1,12,1.049300
120,plane,8,0,13,0.996159
120,clothes,31,3,1,5.981810
120,clothes,39,3,2,5.528091
120,clothes,35,3,3,4.888593
120,clothes,36,3,4,4.636190
120,clothes,34,3,5,4.147793
120,clothes,37,3,6,3.911625
120,clothes,38,3,7,3.765366
120,clothes,32,3,8,3.657559
120,clothes,33,3,9,3.250826
120,clothes,30,3,10,3.197633
120,clothes,4,0,11,2.777344
120,clothes,9,0,12,1.828629
120,clothes,6,0,13,1.310795
120,car,49,4,1,6.157272
120,car,47,4,2,5.048932
120,car,40,4,3,4.997141
120,car,42,4,4,4.655169
120,car,41,4,5,4.507110
120,car,48,4,6,4.206320
120,car,21,2,7,3.532821
120,car,44,4,8,3.105441
120,car,46,4,9,3.048936
120,car,43,4,10,3.033575
120,car,45,4,11,2.352185
120,car,26,2,12,2.056099
120,car,25,2,13,1.326940
130,cat,3,0,1,6.555693
130,cat,7,0,2,5.730893
130,cat,4,0,3,4.736456
130,cat,5,0,4,4.306470
130,cat,9,0,5,3.946460
130,cat,1,0,6,3.688546
130,cat,6,0,7,3.501756
130,cat,8,0,8,3.467359
130,cat,0,0,9,3.378562
130,cat,2,0,10,3.038667
130,cat,19,1,11,2.510088
130,cat,11,1,12,1.534168
130,cat,13,1,13,0.958056
130,dog,12,1,1,6.108029
130,dog,10,1,2,5.045896
130,dog,19,1,3,4.558140
130,dog,15,1,4,4.274493
130,dog,14,1,5,3.803363
130,dog,7,0,6,3.674518
130,dog,17,1,7,3.599509
130,dog,11,1,8,3.584376
130,dog,13,1,9,3.009690
130,dog,16,1,10,2.745829
130,dog,4,0,11,2.684295
130,dog,18,1,12,2.379356
130,dog,6,0,13,1.442476
130,plane,22,2,1,6.538984
