round,image_id,category,quality,freshness,ctr,lr,awt,social_proof,cos_ui_own,own_query_score,cum_views,cum_likes
1,21,2,0.496025,0.870551,0.166667,0.120370,0.148668,0.176722,0.105039,0.248658,4.0,4.0
1,22,2,0.753268,0.870551,0.096154,0.050000,0.000000,0.000000,0.056707,0.166644,0.0,0.0
1,23,2,0.075313,0.870551,0.160714,0.064815,0.072737,0.119348,0.056907,0.207406,4.0,1.0
1,24,2,0.346724,0.870551,0.113208,0.068627,0.179578,0.065223,0.109883,0.222006,1.0,1.0
1,25,2,0.118530,0.870551,0.096154,0.050000,0.000000,0.000000,0.109838,0.179936,0.0,0.0
1,26,2,0.401554,0.870551,0.203125,0.181034,0.155513,0.258894,0.115062,0.279080,8.0,8.0
1,27,2,0.428317,0.870551,0.169492,0.136364,0.161164,0.201519,0.117778,0.260259,5.0,5.0
1,28,2,0.226272,0.870551,0.134615,0.086538,0.142039,0.111499,0.077330,0.221070,2.0,2.0
1,29,2,0.109343,0.870551,0.115385,0.068627,0.109049,0.065223,0.024078,0.190291,1.0,1.0
1,30,3,0.108891,0.870551,0.094340,0.050000,0.000000,0.000000,0.032863,0.160407,0.0,0.0
1,31,3,0.559639,0.870551,0.127273,0.086538,0.182682,0.111499,0.047589,0.218622,2.0,2.0
1,32,3,0.161426,0.870551,0.100000,0.050000,0.000000,0.000000,0.037489,0.162414,0.0,0.0
1,33,3,0.041007,0.870551,0.113208,0.068627,0.079248,0.065223,0.059082,0.194253,1.0,1.0
1,34,3,0.306667,0.870551,0.196970,0.146552,0.135124,0.238330,0.068562,0.255212,8.0,6.0
1,35,3,0.482934,0.870551,0.094340,0.050000,0.000000,0.000000,0.063713,0.168125,0.0,0.0
1,36,3,0.444939,0.870551,0.115385,0.068627,0.156253,0.065223,0.048569,0.203496,1.0,1.0
1,37,3,0.300442,0.870551,0.175439,0.081818,0.154664,0.153703,0.047735,0.227306,5.0,2.0
1,38,3,0.255183,0.870551,0.148148,0.066038,0.135199,0.103248,0.053900,0.211903,3.0,1.0
1,39,3,0.542584,0.870551,0.132075,0.086538,0.160964,0.111499,0.069106,0.221469,2.0,2.0
1,40,4,0.357393,0.870551,0.186441,0.098214,0.147048,0.181997,0.081755,0.243026,6.0,3.0
1,41,4,0.440077,0.870551,0.117647,0.049020,0.177333,0.029328,0.081042,0.206798,1.0,0.0
1,42,4,0.374670,0.870551,0.132075,0.086538,0.151688,0.111499,0.063496,0.218675,2.0,2.0
1,43,4,0.072453,0.870551,0.234375,0.091667,0.094097,0.218926,0.093616,0.249803,10.0,3.0
1,44,4,0.146514,0.870551,0.142857,0.084906,0.102475,0.126831,0.067609,0.215997,3.0,2.0
1,45,4,0.031405,0.870551,0.100000,0.050000,0.000000,0.000000,0.052185,0.166090,0.0,0.0
1,46,4,0.216687,0.870551,0.096154,0.050000,0.000000,0.000000,0.060606,0.167620,0.0,0.0
1,47,4,0.446234,0.870551,0.200000,0.149123,0.151658,0.230847,0.064283,0.256339,7.0,6.0
1,48,4,0.301519,0.870551,0.132075,0.067308,0.134244,0.085357,0.082171,0.213928,2.0,1.0
1,49,4,0.532519,0.870551,0.178571,0.136364,0.173912,0.201519,0.081131,0.254365,5.0,5.0
10,0,0,0.139619,0.250000,0.144064,0.093725,0.345038,0.148712,0.083227,0.167906,12.0,7.0
10,1,0,0.247320,0.250000,0.254135,0.164671,0.610558,0.281595,0.087434,0.256174,30.0,20.0
10,2,0,0.039080,0.250000,0.151010,0.058285,0.287908,0.108794,0.089504,0.150564,8.0,1.0
10,3,0,0.724847,0.250000,0.207107,0.189140,0.819148,0.267960,0.078817,0.280073,17.0,17.0
10,4,0,0.368557,0.250000,0.275588,0.210832,0.676997,0.317541,0.083973,0.280890,28.0,22.0
10,5,0,0.268096,0.250000,0.180499,0.088887,0.415239,0.169287,0.080691,0.185688,16.0,9.0
10,6,0,0.150631,0.250000,0.176939,0.079097,0.424886,0.161121,0.093382,0.187096,14.0,5.0
10,7,0,0.568517,0.250000,0.221752,0.165713,0.660971,0.254166,0.084806,0.254301,16.0,13.0
10,8,0,0.168080,0.250000,0.132182,0.078794,0.225546,0.111534,0.078978,0.139187,4.0,2.0
10,9,0,0.311360,0.250000,0.324837,0.283782,0.678421,0.407938,0.082317,0.312633,64.0,47.0
10,10,1,0.490499,0.250000,0.337424,0.297122,0.746728,0.384089,0.070773,0.320341,39.0,35.0
10,11,1,0.199080,0.250000,0.207765,0.151967,0.463358,0.247935,0.079305,0.218003,15.0,11.0
10,12,1,0.612538,0.250000,0.171435,0.134875,0.524433,0.199329,0.067478,0.208926,8.0,8.0
10,13,1,0.080769,0.250000,0.228808,0.130739,0.402002,0.249833,0.082567,0.209809,29.0,14.0
10,14,1,0.448982,0.250000,0.383756,0.351607,0.755070,0.446652,0.074119,0.346980,75.0,62.0
10,15,1,0.251850,0.250000,0.241497,0.140818,0.580393,0.263153,0.071659,0.239411,30.0,18.0
10,16,1,0.071009,0.250000,0.125557,0.059064,0.075347,0.069961,0.077447,0.105921,8.0,3.0
10,17,1,0.225512,0.250000,0.175870,0.087018,0.462612,0.164353,0.076298,0.190018,10.0,5.0
10,18,1,0.023145,0.250000,0.160089,0.057823,0.160556,0.115681,0.079356,0.131126,11.0,1.0
10,19,1,0.378901,0.250000,0.237377,0.146590,0.664845,0.262687,0.076849,0.253638,25.0,15.0
10,20,2,0.154859,0.250000,0.163630,0.076167,0.204949,0.130981,0.112386,0.151704,11.0,5.0
10,21,2,0.496025,0.250000,0.260374,0.224661,0.755730,0.320616,0.105039,0.298322,29.0,25.0
10,22,2,0.753268,0.250000,0.194968,0.167293,0.677590,0.242710,0.056707,0.244261,12.0,12.0
10,23,2,0.075313,0.250000,0.206877,0.086008,0.382840,0.191150,0.056907,0.181639,21.0,6.0
10,24,2,0.346724,0.250000,0.312939,0.222247,0.675448,0.340977,0.109883,0.297993,32.0,23.0
10,25,2,0.118530,0.250000,0.154552,0.085095,0.232736,0.141645,0.109838,0.156846,10.0,5.0
10,26,2,0.401554,0.250000,0.405084,0.388881,0.684852,0.474152,0.115062,0.359591,86.0,71.0
10,27,2,0.428317,0.250000,0.218545,0.183608,0.629186,0.279383,0.117778,0.263784,27.0,23.0
10,28,2,0.226272,0.250000,0.266971,0.152242,0.499482,0.279271,0.077330,0.236581,22.0,13.0
10,29,2,0.109343,0.250000,0.133440,0.071737,0.208827,0.102474,0.024078,0.120651,6.0,4.0
10,30,3,0.108891,0.250000,0.224160,0.126960,0.476424,0.230014,0.032863,0.204319,17.0,9.0
10,31,3,0.559639,0.250000,0.359249,0.421308,0.802294,0.462489,0.047589,0.356636,70.0,66.0
10,32,3,0.161426,0.250000,0.181031,0.097084,0.280147,0.175845,0.037489,0.156759,9.0,5.0
10,33,3,0.041007,0.250000,0.106236,0.052151,0.037632,0.021445,0.059082,0.084384,3.0,1.0
10,34,3,0.306667,0.250000,0.295835,0.219715,0.563492,0.344671,0.068562,0.268345,44.0,30.0
10,35,3,0.482934,0.250000,0.159690,0.118711,0.463726,0.185774,0.063713,0.192593,11.0,9.0
10,36,3,0.444939,0.250000,0.249628,0.207585,0.671844,0.306228,0.048569,0.265151,27.0,22.0
10,37,3,0.300442,0.250000,0.176262,0.122571,0.491949,0.196735,0.047735,0.197553,14.0,9.0
10,38,3,0.255183,0.250000,0.180093,0.092403,0.379006,0.184461,0.053900,0.176250,17.0,8.0
10,39,3,0.542584,0.250000,0.309527,0.283989,0.756939,0.377297,0.069106,0.314292,40.0,34.0
10,40,4,0.357393,0.250000,0.264739,0.161231,0.640741,0.297482,0.081755,0.262767,34.0,20.0
10,41,4,0.440077,0.250000,0.104407,0.053824,0.050385,0.019902,0.081042,0.091565,2.0,1.0
10,42,4,0.374670,0.250000,0.293983,0.216737,0.673036,0.332189,0.063496,0.281000,32.0,24.0
10,43,4,0.072453,0.250000,0.203492,0.061838,0.399963,0.170186,0.093616,0.186140,26.0,7.0
10,44,4,0.146514,0.250000,0.205152,0.097839,0.479289,0.207593,0.067609,0.202875,21.0,9.0
10,45,4,0.031405,0.250000,0.182498,0.084671,0.282215,0.167972,0.052185,0.157929,12.0,4.0
10,46,4,0.216687,0.250000,0.174895,0.069721,0.277310,0.141434,0.060606,0.151921,9.0,3.0
10,47,4,0.446234,0.250000,0.329215,0.301359,0.687770,0.402935,0.064283,0.312061,63.0,50.0
10,48,4,0.301519,0.250000,0.176064,0.142440,0.435035,0.216419,0.082171,0.203526,14.0,11.0
10,49,4,0.532519,0.250000,0.415372,0.434626,0.762397,0.486771,0.081131,0.373090,89.0,81.0
20,0,0,0.139619,0.062500,0.183883,0.098328,0.453658,0.181791,0.083227,0.168754,24.0,14.0
20,1,0,0.247320,0.062500,0.192393,0.108887,0.574068,0.202459,0.087434,0.194102,41.0,26.0
20,2,0,0.039080,0.062500,0.161278,0.076214,0.266540,0.138434,0.089504,0.128621,18.0,4.0
20,3,0,0.724847,0.062500,0.394221,0.442521,0.926787,0.471588,0.078817,0.366812,95.0,94.0
20,4,0,0.368557,0.062500,0.262138,0.196435,0.689263,0.302287,0.083973,0.249491,52.0,39.0
20,5,0,0.268096,0.062500,0.132407,0.064068,0.236229,0.089859,0.080691,0.108294,23.0,12.0
20,6,0,0.150631,0.062500,0.181537,0.085253,0.372585,0.170315,0.093382,0.154928,27.0,11.0
20,7,0,0.568517,0.062500,0.337466,0.312236,0.834177,0.398286,0.084806,0.314996,68.0,58.0
20,8,0,0.168080,0.062500,0.165675,0.072388,0.411513,0.139880,0.078978,0.148296,13.0,5.0
20,9,0,0.311360,0.062500,0.244462,0.200469,0.703138,0.317218,0.082317,0.251414,95.0,69.0
20,10,1,0.490499,0.062500,0.243232,0.210374,0.838199,0.313843,0.070773,0.269829,66.0,55.0
20,11,1,0.199080,0.062500,0.169146,0.100910,0.264562,0.175887,0.079305,0.136332,31.0,19.0
20,12,1,0.612538,0.062500,0.180777,0.156866,0.621022,0.229645,0.067478,0.205843,19.0,19.0
20,13,1,0.080769,0.062500,0.131000,0.061793,0.105737,0.089082,0.082567,0.088269,36.0,15.0
20,14,1,0.448982,0.062500,0.413675,0.405700,0.810526,0.469283,0.074119,0.344963,149.0,129.0
20,15,1,0.251850,0.062500,0.173660,0.110074,0.473358,0.194647,0.071659,0.171030,41.0,25.0
20,16,1,0.071009,0.062500,0.104351,0.050836,0.020706,0.014166,0.077447,0.057078,9.0,3.0
20,17,1,0.225512,0.062500,0.172545,0.076643,0.449494,0.146061,0.076298,0.155997,20.0,9.0
20,18,1,0.023145,0.062500,0.150656,0.057781,0.230200,0.097886,0.079356,0.110034,18.0,2.0
20,19,1,0.378901,0.062500,0.239395,0.168481,0.751333,0.273959,0.076849,0.245220,46.0,30.0
20,20,2,0.154859,0.062500,0.175171,0.094310,0.329321,0.167281,0.112386,0.153094,22.0,9.0
20,21,2,0.496025,0.062500,0.312939,0.334726,0.842408,0.415664,0.105039,0.323702,83.0,73.0
20,22,2,0.753268,0.062500,0.253413,0.260658,0.892415,0.336956,0.056707,0.287141,41.0,41.0
20,23,2,0.075313,0.062500,0.150225,0.072867,0.259114,0.137455,0.056907,0.116987,29.0,8.0
20,24,2,0.346724,0.062500,0.304226,0.227556,0.739632,0.341425,0.109883,0.280577,64.0,48.0
20,25,2,0.118530,0.062500,0.219655,0.125021,0.447254,0.233830,0.109838,0.191733,29.0,14.0
20,26,2,0.401554,0.062500,0.410852,0.433737,0.773281,0.506751,0.115062,0.359094,184.0,152.0
20,27,2,0.428317,0.062500,0.213067,0.191435,0.664250,0.278300,0.117778,0.242479,46.0,41.0
20,28,2,0.226272,0.062500,0.209480,0.150568,0.609506,0.245128,0.077330,0.212254,36.0,23.0
20,29,2,0.109343,0.062500,0.171690,0.061965,0.303270,0.132648,0.024078,0.116267,16.0,6.0
20,30,3,0.108891,0.062500,0.199778,0.088093,0.445058,0.195537,0.032863,0.157686,31.0,14.0
20,31,3,0.559639,0.062500,0.402060,0.443505,0.871348,0.486312,0.047589,0.354082,151.0,141.0
20,32,3,0.161426,0.062500,0.191460,0.092108,0.423135,0.178806,0.037489,0.152349,20.0,10.0
20,33,3,0.041007,0.062500,0.103090,0.050099,0.015303,0.006642,0.059082,0.050197,4.0,1.0
20,34,3,0.306667,0.062500,0.261066,0.167576,0.639639,0.285890,0.068562,0.231073,69.0,47.0
20,35,3,0.482934,0.062500,0.251937,0.189448,0.787196,0.290598,0.063713,0.254923,32.0,25.0
20,36,3,0.444939,0.062500,0.240840,0.196630,0.711366,0.291335,0.048569,0.239131,50.0,42.0
20,37,3,0.300442,0.062500,0.175798,0.107914,0.445343,0.184276,0.047735,0.159177,28.0,19.0
20,38,3,0.255183,0.062500,0.177296,0.122747,0.523714,0.206556,0.053900,0.178473,28.0,16.0
20,39,3,0.542584,0.062500,0.332309,0.328404,0.855719,0.404720,0.069106,0.316964,84.0,74.0
20,40,4,0.357393,0.062500,0.259944,0.197970,0.710321,0.302774,0.081755,0.252110,61.0,41.0
20,41,4,0.440077,0.062500,0.100215,0.050413,0.005410,0.002259,0.081042,0.053173,2.0,1.0
20,42,4,0.374670,0.062500,0.265489,0.206933,0.743026,0.321982,0.063496,0.257577,71.0,52.0
20,43,4,0.072453,0.062500,0.163242,0.090230,0.298700,0.157941,0.093616,0.139907,36.0,11.0
20,44,4,0.146514,0.062500,0.181608,0.118190,0.500484,0.200157,0.067609,0.177380,31.0,16.0
20,45,4,0.031405,0.062500,0.184672,0.082712,0.455109,0.173761,0.052185,0.157707,23.0,8.0
20,46,4,0.216687,0.062500,0.113662,0.057196,0.057695,0.040007,0.060606,0.064726,10.0,4.0
20,47,4,0.446234,0.062500,0.280648,0.280525,0.802370,0.371985,0.064283,0.287741,106.0,89.0
20,48,4,0.301519,0.062500,0.184537,0.088039,0.355835,0.176066,0.082171,0.151303,29.0,18.0
20,49,4,0.532519,0.062500,0.356062,0.433526,0.866952,0.471378,0.081131,0.351214,163.0,152.0
30,0,0,0.139619,0.015625,0.211949,0.071556,0.446680,0.184309,0.083227,0.162064,42.0,17.0
30,1,0,0.247320,0.015625,0.216850,0.144915,0.594939,0.252451,0.087434,0.208076,60.0,38.0
30,2,0,0.039080,0.015625,0.139460,0.053737,0.175477,0.084297,0.089504,0.093403,26.0,5.0
30,3,0,0.724847,0.015625,0.410992,0.483043,0.929951,0.498243,0.078817,0.374843,186.0,183.0
30,4,0,0.368557,0.015625,0.296000,0.247119,0.757206,0.358006,0.083973,0.275415,96.0,73.0
30,5,0,0.268096,0.015625,0.185564,0.122410,0.427654,0.210755,0.080691,0.166343,37.0,20.0
30,6,0,0.150631,0.015625,0.203784,0.098229,0.291872,0.198600,0.093382,0.145947,47.0,20.0
30,7,0,0.568517,0.015625,0.315451,0.331639,0.868741,0.407102,0.084806,0.315905,119.0,105.0
30,8,0,0.168080,0.015625,0.199186,0.098677,0.397820,0.198925,0.078978,0.157962,30.0,13.0
30,9,0,0.311360,0.015625,0.271881,0.163309,0.659579,0.294498,0.082317,0.234063,126.0,89.0
30,10,1,0.490499,0.015625,0.273549,0.262761,0.842021,0.353840,0.070773,0.283467,107.0,90.0
30,11,1,0.199080,0.015625,0.154816,0.104836,0.396609,0.161770,0.079305,0.146532,38.0,24.0
30,12,1,0.612538,0.015625,0.263679,0.237242,0.853697,0.320187,0.067478,0.273950,39.0,38.0
30,13,1,0.080769,0.015625,0.106836,0.051111,0.035042,0.018428,0.082567,0.054862,37.0,15.0
30,14,1,0.448982,0.015625,0.395520,0.402262,0.823433,0.472173,0.074119,0.338817,229.0,196.0
30,15,1,0.251850,0.015625,0.249669,0.169610,0.599327,0.283588,0.071659,0.218141,63.0,40.0
30,16,1,0.071009,0.015625,0.100479,0.050090,0.002223,0.001582,0.077447,0.044877,9.0,3.0
30,17,1,0.225512,0.015625,0.186825,0.114430,0.461962,0.204041,0.076298,0.168437,37.0,19.0
30,18,1,0.023145,0.015625,0.180775,0.072198,0.280215,0.149808,0.079356,0.125809,27.0,4.0
30,19,1,0.378901,0.015625,0.255426,0.190130,0.568034,0.296806,0.076849,0.220647,74.0,53.0
30,20,2,0.154859,0.015625,0.158854,0.077691,0.407760,0.136821,0.112386,0.149262,32.0,13.0
30,21,2,0.496025,0.015625,0.279743,0.299530,0.844124,0.385035,0.105039,0.303698,124.0,110.0
30,22,2,0.753268,0.015625,0.217429,0.209872,0.754457,0.289781,0.056707,0.240375,60.0,60.0
30,23,2,0.075313,0.015625,0.158922,0.084245,0.338329,0.146591,0.056907,0.127128,38.0,13.0
30,24,2,0.346724,0.015625,0.237023,0.194264,0.598824,0.285781,0.109883,0.229908,88.0,69.0
30,25,2,0.118530,0.015625,0.179726,0.063407,0.326630,0.141400,0.109838,0.137834,41.0,16.0
30,26,2,0.401554,0.015625,0.378432,0.350271,0.765117,0.466391,0.115062,0.328913,267.0,213.0
30,27,2,0.428317,0.015625,0.192835,0.172640,0.824183,0.250075,0.117778,0.251099,63.0,58.0
30,28,2,0.226272,0.015625,0.186858,0.147199,0.363000,0.222732,0.077330,0.161380,46.0,31.0
30,29,2,0.109343,0.015625,0.132692,0.049452,0.204692,0.068991,0.024078,0.077371,21.0,6.0
30,30,3,0.108891,0.015625,0.162474,0.099476,0.465230,0.172156,0.032863,0.147222,40.0,18.0
30,31,3,0.559639,0.015625,0.408119,0.428424,0.884124,0.490642,0.047589,0.350071,234.0,211.0
30,32,3,0.161426,0.015625,0.219136,0.071857,0.432751,0.193106,0.037489,0.150844,38.0,16.0
30,33,3,0.041007,0.015625,0.100334,0.050011,0.001643,0.000726,0.059082,0.039989,4.0,1.0
30,34,3,0.306667,0.015625,0.160289,0.101997,0.389181,0.164574,0.068562,0.143493,76.0,52.0
30,35,3,0.482934,0.015625,0.202432,0.196708,0.682711,0.288528,0.063713,0.226744,57.0,46.0
30,36,3,0.444939,0.015625,0.276558,0.230139,0.803772,0.326288,0.048569,0.263302,75.0,64.0
30,37,3,0.300442,0.015625,0.164074,0.112362,0.496312,0.179408,0.047735,0.159033,35.0,24.0
30,38,3,0.255183,0.015625,0.194739,0.137501,0.450628,0.224119,0.053900,0.168790,45.0,30.0
30,39,3,0.542584,0.015625,0.309702,0.307056,0.856413,0.388976,0.069106,0.302705,125.0,112.0
30,40,4,0.357393,0.015625,0.278037,0.209279,0.744593,0.325587,0.081755,0.259567,92.0,64.0
30,41,4,0.440077,0.015625,0.100023,0.050044,0.000581,0.000244,0.081042,0.045254,2.0,1.0
30,42,4,0.374670,0.015625,0.240858,0.203931,0.663906,0.300322,0.063496,0.232417,93.0,71.0
30,43,4,0.072453,0.015625,0.159009,0.094573,0.272183,0.155914,0.093616,0.129271,45.0,16.0
30,44,4,0.146514,0.015625,0.170095,0.083688,0.398140,0.152494,0.067609,0.141460,38.0,18.0
30,45,4,0.031405,0.015625,0.136299,0.051613,0.196131,0.081588,0.052185,0.085940,29.0,8.0
30,46,4,0.216687,0.015625,0.101495,0.050784,0.006195,0.004805,0.060606,0.041982,10.0,4.0
30,47,4,0.446234,0.015625,0.242747,0.240483,0.798056,0.335365,0.064283,0.264323,139.0,119.0
30,48,4,0.301519,0.015625,0.284516,0.173746,0.645122,0.302823,0.082171,0.236545,58.0,37.0
30,49,4,0.532519,0.015625,0.393749,0.419653,0.881100,0.478458,0.081131,0.352748,250.0,227.0
40,0,0,0.139619,0.003906,0.179368,0.107108,0.423639,0.186530,0.083227,0.158445,53.0,23.0
40,1,0,0.247320,0.003906,0.196592,0.125653,0.658917,0.226189,0.087434,0.207256,77.0,49.0
40,2,0,0.039080,0.003906,0.156011,0.054564,0.210775,0.106134,0.089504,0.103402,33.0,6.0
40,3,0,0.724847,0.003906,0.405277,0.468773,0.942027,0.491770,0.078817,0.372676,276.0,270.0
40,4,0,0.368557,0.003906,0.221780,0.183337,0.720546,0.303788,0.083973,0.240316,128.0,96.0
40,5,0,0.268096,0.003906,0.190679,0.117416,0.506468,0.206105,0.080691,0.176826,53.0,29.0
40,6,0,0.150631,0.003906,0.215476,0.083712,0.456552,0.193539,0.093382,0.168946,66.0,27.0
40,7,0,0.568517,0.003906,0.268568,0.287049,0.890724,0.379397,0.084806,0.301106,165.0,146.0
40,8,0,0.168080,0.003906,0.193469,0.105350,0.424830,0.201219,0.078978,0.161627,45.0,19.0
40,9,0,0.311360,0.003906,0.225782,0.184241,0.660643,0.283714,0.082317,0.228307,152.0,108.0
40,10,1,0.490499,0.003906,0.296854,0.283885,0.835620,0.370278,0.070773,0.291360,144.0,124.0
40,11,1,0.199080,0.003906,0.208751,0.111957,0.437823,0.212186,0.079305,0.168666,53.0,30.0
40,12,1,0.612538,0.003906,0.294211,0.316497,0.902241,0.385293,0.067478,0.307682,81.0,78.0
40,13,1,0.080769,0.003906,0.141826,0.070286,0.265181,0.107083,0.082567,0.110477,41.0,17.0
40,14,1,0.448982,0.003906,0.397301,0.432094,0.794865,0.489865,0.074119,0.341732,314.0,268.0
40,15,1,0.251850,0.003906,0.218814,0.152426,0.666849,0.254495,0.071659,0.216200,82.0,52.0
40,16,1,0.071009,0.003906,0.100052,0.050010,0.000239,0.000171,0.077447,0.042637,9.0,3.0
40,17,1,0.225512,0.003906,0.188291,0.112475,0.372664,0.205836,0.076298,0.153933,54.0,29.0
40,18,1,0.023145,0.003906,0.165621,0.063492,0.206250,0.126207,0.079356,0.105999,35.0,5.0
40,19,1,0.378901,0.003906,0.241924,0.185459,0.661215,0.288661,0.076849,0.230344,96.0,69.0
40,20,2,0.154859,0.003906,0.196174,0.095425,0.396394,0.190101,0.112386,0.162881,44.0,18.0
40,21,2,0.496025,0.003906,0.295279,0.284684,0.857158,0.383916,0.105039,0.305338,163.0,143.0
40,22,2,0.753268,0.003906,0.299330,0.305391,0.917119,0.373451,0.056707,0.304497,92.0,92.0
40,23,2,0.075313,0.003906,0.171355,0.060050,0.272020,0.129152,0.056907,0.111235,48.0,15.0
40,24,2,0.346724,0.003906,0.243820,0.201774,0.657570,0.291598,0.109883,0.241363,105.0,85.0
40,25,2,0.118530,0.003906,0.140670,0.067775,0.269531,0.110228,0.109838,0.117982,46.0,17.0
40,26,2,0.401554,0.003906,0.380170,0.343965,0.785972,0.472803,0.115062,0.332142,355.0,275.0
40,27,2,0.428317,0.003906,0.297553,0.237472,0.680541,0.338899,0.117778,0.267558,92.0,80.0
40,28,2,0.226272,0.003906,0.209595,0.150683,0.393969,0.244199,0.077330,0.172345,61.0,41.0
40,29,2,0.109343,0.003906,0.165423,0.081351,0.292010,0.151196,0.024078,0.111759,31.0,9.0
40,30,3,0.108891,0.003906,0.137529,0.059459,0.265501,0.092996,0.032863,0.093495,46.0,19.0
40,31,3,0.559639,0.003906,0.369991,0.423617,0.880198,0.470503,0.047589,0.339868,299.0,273.0
40,32,3,0.161426,0.003906,0.241782,0.100823,0.412259,0.231479,0.037489,0.160292,54.0,22.0
40,33,3,0.041007,0.003906,0.105895,0.049676,0.013896,0.010284,0.059082,0.042461,5.0,1.0
40,34,3,0.306667,0.003906,0.234100,0.186382,0.640535,0.280920,0.068562,0.222852,96.0,68.0
40,35,3,0.482934,0.003906,0.193386,0.139010,0.678247,0.227448,0.063713,0.205986,70.0,54.0
40,36,3,0.444939,0.003906,0.216045,0.189164,0.782071,0.277615,0.048569,0.236861,94.0,80.0
40,37,3,0.300442,0.003906,0.194203,0.161363,0.442160,0.236687,0.047735,0.170480,44.0,33.0
40,38,3,0.255183,0.003906,0.204111,0.114167,0.484382,0.213813,0.053900,0.169314,62.0,38.0
40,39,3,0.542584,0.003906,0.325122,0.335087,0.879261,0.402167,0.069106,0.314549,172.0,156.0
40,40,4,0.357393,0.003906,0.202446,0.138082,0.647671,0.236037,0.081755,0.208357,110.0,76.0
40,41,4,0.440077,0.003906,0.100002,0.050005,0.000062,0.000026,0.081042,0.043490,2.0,1.0
40,42,4,0.374670,0.003906,0.268952,0.244532,0.729705,0.332914,0.063496,0.257322,118.0,91.0
40,43,4,0.072453,0.003906,0.167121,0.105127,0.299305,0.172966,0.093616,0.137705,54.0,22.0
40,44,4,0.146514,0.003906,0.163079,0.087684,0.252159,0.149189,0.067609,0.116944,48.0,23.0
40,45,4,0.031405,0.003906,0.152281,0.077407,0.236131,0.131155,0.052185,0.104635,37.0,11.0
40,46,4,0.216687,0.003906,0.100161,0.050084,0.000665,0.000523,0.060606,0.038521,10.0,4.0
40,47,4,0.446234,0.003906,0.290062,0.262977,0.834421,0.363633,0.064283,0.284320,179.0,151.0
40,48,4,0.301519,0.003906,0.157001,0.103391,0.290954,0.166811,0.082171,0.130813,69.0,46.0
40,49,4,0.532519,0.003906,0.414553,0.427568,0.861061,0.479719,0.081131,0.354020,325.0,292.0
50,0,0,0.139619,0.000977,0.170795,0.095334,0.282399,0.170348,0.083227,0.131284,66.0,30.0
50,1,0,0.247320,0.000977,0.142297,0.077159,0.242529,0.128038,0.087434,0.112621,88.0,53.0
50,2,0,0.039080,0.000977,0.173207,0.058604,0.196695,0.128805,0.089504,0.107861,43.0,9.0
50,3,0,0.724847,0.000977,0.399891,0.439054,0.940507,0.486262,0.078817,0.367763,363.0,352.0
50,4,0,0.368557,0.000977,0.257804,0.198695,0.760241,0.309548,0.083973,0.255937,155.0,116.0
50,5,0,0.268096,0.000977,0.217716,0.174604,0.528228,0.259650,0.080691,0.201724,69.0,43.0
50,6,0,0.150631,0.000977,0.259903,0.146732,0.519402,0.271913,0.093382,0.207424,89.0,38.0
