round,query_label,image_id,category,rank,score
10,plane,27,2,2,8.352593
10,plane,26,2,3,8.248867
10,plane,24,2,4,7.672168
10,plane,20,2,5,6.243903
10,plane,28,2,6,6.010181
10,plane,29,2,7,5.292765
10,plane,25,2,8,5.210851
10,plane,23,2,9,4.094468
10,plane,16,1,10,3.497898
10,plane,6,0,11,2.793700
10,plane,22,2,12,2.181707
10,plane,8,0,13,0.133899
10,clothes,39,3,1,8.748052
10,clothes,35,3,2,8.743116
10,clothes,36,3,3,8.408167
10,clothes,31,3,4,8.371546
10,clothes,34,3,5,7.835363
10,clothes,37,3,6,6.833722
10,clothes,38,3,7,6.735421
10,clothes,4,0,8,6.005230
10,clothes,33,3,9,5.274020
10,clothes,9,0,10,4.872229
10,clothes,6,0,11,2.813611
10,clothes,32,3,12,2.162489
10,clothes,30,3,13,2.157863
10,car,49,4,1,8.559681
10,car,47,4,2,8.479298
10,car,42,4,3,8.423073
10,car,40,4,4,7.958140
10,car,41,4,5,7.596701
10,car,48,4,6,7.533986
10,car,21,2,7,6.734075
10,car,44,4,8,6.207654
10,car,26,2,9,6.185454
10,car,43,4,10,5.009800
10,car,25,2,11,3.139496
10,car,46,4,12,2.185606
10,car,45,4,13,2.177185
20,cat,7,0,1,8.775849
20,cat,4,0,2,7.680859
20,cat,1,0,3,7.252074
20,cat,5,0,4,7.053012
20,cat,9,0,5,6.646342
20,cat,19,1,6,5.640780
20,cat,0,0,7,5.315120
20,cat,6,0,8,4.809099
20,cat,2,0,9,4.417030
20,cat,11,1,10,3.796301
20,cat,13,1,11,2.895938
20,cat,8,0,12,2.110228
20,cat,3,0,13,2.110067
20,dog,12,1,1,8.899464
20,dog,10,1,2,8.590031
20,dog,14,1,3,8.213860
20,dog,19,1,4,7.688832
20,dog,15,1,5,7.094523
20,dog,7,0,6,6.719474
20,dog,17,1,7,6.704955
20,dog,11,1,8,5.846509
20,dog,4,0,9,5.628698
20,dog,16,1,10,5.137041
20,dog,13,1,11,4.947572
20,dog,6,0,12,2.749819
20,dog,18,1,13,2.110606
20,plane,21,2,1,8.641717
20,plane,27,2,2,8.394503
20,plane,24,2,3,7.993212
20,plane,26,2,4,7.803494
20,plane,28,2,5,6.443875
20,plane,20,2,6,5.829203
20,plane,25,2,7,5.310627
20,plane,29,2,8,5.084228
20,plane,23,2,9,4.038399
20,plane,16,1,10,3.067305
20,plane,6,0,11,2.718574
20,plane,22,2,12,2.087957
20,plane,8,0,13,0.040149
20,clothes,31,3,1,8.714137
20,clothes,39,3,2,8.547918
20,clothes,35,3,3,8.332749
20,clothes,36,3,4,8.214075
20,clothes,34,3,5,7.601346
20,clothes,37,3,6,6.751846
20,clothes,38,3,7,6.692209
20,clothes,4,0,8,5.613960
20,clothes,33,3,9,4.747846
20,clothes,9,0,10,4.582241
20,clothes,30,3,11,3.285847
20,clothes,6,0,12,2.738486
20,clothes,32,3,13,2.068739
20,car,47,4,1,8.579414
20,car,49,4,2,8.464363
20,car,41,4,3,8.373901
20,car,40,4,4,8.077681
20,car,42,4,5,7.709280
20,car,48,4,6,7.166262
20,car,21,2,7,6.577908
20,car,44,4,8,6.140360
20,car,26,2,9,5.740081
20,car,43,4,10,4.898039
20,car,25,2,11,3.239272
20,car,46,4,12,2.091856
20,car,45,4,13,2.083435
30,cat,7,0,1,8.691181
30,cat,4,0,2,7.661524
30,cat,1,0,3,7.252980
30,cat,5,0,4,7.025539
30,cat,9,0,5,6.526572
30,cat,19,1,6,5.749331
30,cat,0,0,7,5.661938
30,cat,6,0,8,4.951302
30,cat,2,0,9,3.989268
30,cat,11,1,10,3.495735
30,cat,13,1,11,3.197401
30,cat,8,0,12,2.086790
30,cat,3,0,13,2.086629
30,dog,12,1,1,8.867774
30,dog,10,1,2,8.589069
30,dog,14,1,3,8.309581
30,dog,19,1,4,7.797383
30,dog,17,1,5,6.954247
30,dog,7,0,6,6.634805
30,dog,15,1,7,6.593966
30,dog,4,0,8,5.609363
30,dog,11,1,9,5.545943
30,dog,13,1,10,5.249035
30,dog,16,1,11,5.089502
30,dog,6,0,12,2.892022
30,dog,18,1,13,2.087168
30,plane,21,2,1,8.576174
30,plane,27,2,2,8.384181
30,plane,24,2,3,7.884704
30,plane,26,2,4,7.826262
30,plane,28,2,5,6.509427
30,plane,20,2,6,5.871242
30,plane,25,2,7,5.045015
30,plane,29,2,8,5.003702
30,plane,23,2,9,3.980987
30,plane,16,1,10,3.019766
30,plane,6,0,11,2.860777
30,plane,22,2,12,2.064519
30,plane,8,0,13,0.016712
30,clothes,31,3,1,8.583286
30,clothes,39,3,2,8.561562
30,clothes,35,3,3,8.442886
30,clothes,36,3,4,8.098541
30,clothes,34,3,5,7.169418
30,clothes,38,3,6,6.705831
30,clothes,37,3,7,6.659170
30,clothes,4,0,8,5.594626
30,clothes,33,3,9,4.621780
30,clothes,9,0,10,4.462471
30,clothes,30,3,11,3.262409
30,clothes,6,0,12,2.880689
30,clothes,32,3,13,2.045302
30,car,49,4,1,8.586484
30,car,47,4,2,8.496664
30,car,41,4,3,8.214886
30,car,40,4,4,7.986249
30,car,42,4,5,7.583260
30,car,48,4,6,7.309092
30,car,21,2,7,6.512365
30,car,26,2,8,5.762849
30,car,44,4,9,5.482382
30,car,43,4,10,5.081297
30,car,25,2,11,2.973661
30,car,46,4,12,2.068418
30,car,45,4,13,2.059998
40,cat,3,0,1,8.932717
40,cat,7,0,2,8.754462
40,cat,4,0,3,7.654412
40,cat,1,0,4,7.050517
40,cat,5,0,5,7.000051
40,cat,9,0,6,6.708672
40,cat,19,1,7,5.878752
40,cat,0,0,8,5.612298
40,cat,6,0,9,5.129259
40,cat,2,0,10,4.105293
40,cat,11,1,11,3.527689
40,cat,13,1,12,2.995293
40,cat,8,0,13,2.080931
40,dog,12,1,1,8.867543
40,dog,10,1,2,8.629898
40,dog,14,1,3,8.272644
40,dog,19,1,4,7.926803
40,dog,7,0,5,6.698087
40,dog,17,1,6,6.554661
40,dog,15,1,7,6.538792
40,dog,4,0,8,5.602251
40,dog,11,1,9,5.577897
40,dog,16,1,10,5.263794
40,dog,13,1,11,5.046927
40,dog,6,0,12,3.069978
40,dog,18,1,13,2.081309
40,plane,21,2,1,8.578328
40,plane,27,2,2,8.394297
40,plane,26,2,3,7.761923
40,plane,24,2,4,7.710133
40,plane,28,2,5,6.471038
40,plane,20,2,6,5.818918
40,plane,25,2,7,4.973911
40,plane,29,2,8,4.915912
40,plane,23,2,9,4.348059
40,plane,16,1,10,3.194058
40,plane,6,0,11,3.038734
40,plane,22,2,12,2.058660
40,plane,8,0,13,0.010852
40,clothes,31,3,1,8.599556
40,clothes,39,3,2,8.552509
40,clothes,35,3,3,8.383391
40,clothes,36,3,4,8.069309
40,clothes,34,3,5,7.036203
40,clothes,37,3,6,6.841551
40,clothes,38,3,7,6.734676
40,clothes,4,0,8,5.587513
40,clothes,9,0,9,4.644572
40,clothes,33,3,10,4.499733
40,clothes,30,3,11,3.256550
40,clothes,6,0,12,3.058645
40,clothes,32,3,13,2.039442
40,car,49,4,1,8.514247
40,car,47,4,2,8.398360
40,car,41,4,3,8.045610
40,car,40,4,4,7.921117
40,car,42,4,5,7.699368
40,car,48,4,6,7.260946
40,car,21,2,7,6.514520
40,car,26,2,8,5.698509
40,car,44,4,9,5.379513
40,car,43,4,10,4.901847
40,car,25,2,11,2.902557
40,car,46,4,12,2.062559
40,car,45,4,13,2.054138
50,cat,3,0,1,9.018401
50,cat,7,0,2,8.733681
50,cat,4,0,3,7.699584
50,cat,5,0,4,6.955253
50,cat,1,0,5,6.851447
50,cat,9,0,6,6.653128
50,cat,19,1,7,5.649892
50,cat,0,0,8,5.630031
50,cat,6,0,9,5.129607
50,cat,2,0,10,4.173272
50,cat,11,1,11,3.700984
50,cat,13,1,12,2.989862
50,cat,8,0,13,2.079466
50,dog,12,1,1,8.788880
50,dog,10,1,2,8.414749
50,dog,14,1,3,8.173968
50,dog,19,1,4,7.697943
50,dog,7,0,5,6.677305
50,dog,15,1,6,6.616994
50,dog,17,1,7,6.553181
50,dog,11,1,8,5.751192
50,dog,4,0,9,5.647423
50,dog,16,1,10,5.048887
50,dog,13,1,11,5.041496
50,dog,6,0,12,3.070327
50,dog,18,1,13,2.079844
50,plane,21,2,1,8.564996
50,plane,27,2,2,8.258304
50,plane,26,2,3,7.942530
50,plane,24,2,4,7.770895
50,plane,28,2,5,6.480422
50,plane,20,2,6,5.720477
50,plane,25,2,7,5.101792
50,plane,29,2,8,4.990607
50,plane,23,2,9,4.414547
50,plane,6,0,10,3.039082
50,plane,16,1,11,2.979151
50,plane,22,2,12,2.057195
50,plane,8,0,13,0.009387
50,clothes,31,3,1,8.609851
50,clothes,39,3,2,8.523731
50,clothes,35,3,3,8.359150
50,clothes,36,3,4,8.059657
50,clothes,34,3,5,7.146364
50,clothes,37,3,6,6.875092
50,clothes,38,3,7,6.723515
50,clothes,4,0,8,5.632685
50,clothes,9,0,9,4.589028
50,clothes,33,3,10,4.402297
50,clothes,30,3,11,3.255085
50,clothes,6,0,12,3.058993
50,clothes,32,3,13,2.037977
50,car,49,4,1,8.515102
50,car,47,4,2,8.411158
50,car,41,4,3,8.109841
50,car,40,4,4,7.767132
50,car,42,4,5,7.750357
50,car,48,4,6,7.241060
50,car,21,2,7,6.501187
50,car,26,2,8,5.879117
50,car,44,4,9,5.566910
50,car,43,4,10,4.787689
50,car,25,2,11,3.030437
50,car,46,4,12,2.061094
50,car,45,4,13,2.052674
60,cat,3,0,1,8.985634
60,cat,7,0,2,8.754796
60,cat,4,0,3,7.657586
60,cat,1,0,4,6.834387
60,cat,5,0,5,6.781278
60,cat,9,0,6,6.542962
60,cat,0,0,7,5.796087
60,cat,19,1,8,5.718655
60,cat,6,0,9,5.215423
60,cat,2,0,10,4.206928
60,cat,11,1,11,3.951520
60,cat,13,1,12,3.041182
60,cat,8,0,13,2.079100
60,dog,12,1,1,8.791069
60,dog,10,1,2,8.516092
60,dog,14,1,3,8.181214
60,dog,19,1,4,7.766706
60,dog,7,0,5,6.698421
60,dog,15,1,6,6.671428
60,dog,17,1,7,6.400125
60,dog,11,1,8,6.001728
60,dog,4,0,9,5.605425
60,dog,16,1,10,5.161175
60,dog,13,1,11,5.092816
60,dog,6,0,12,3.156143
60,dog,18,1,13,2.079478
60,plane,21,2,1,8.515603
60,plane,27,2,2,8.253337
60,plane,26,2,3,7.879376
60,plane,24,2,4,7.702920
60,plane,28,2,5,6.464712
60,plane,20,2,6,5.758575
60,plane,25,2,7,5.048541
60,plane,23,2,8,4.944280
60,plane,29,2,9,4.752907
60,plane,6,0,10,3.124898
60,plane,16,1,11,3.091439
60,plane,22,2,12,2.056829
60,plane,8,0,13,0.009021
60,clothes,31,3,1,8.661987
60,clothes,39,3,2,8.602780
60,clothes,35,3,3,8.285170
60,clothes,36,3,4,8.042991
60,clothes,34,3,5,7.085427
60,clothes,37,3,6,7.019298
60,clothes,38,3,7,6.716693
60,clothes,4,0,8,5.590687
60,clothes,9,0,9,4.478862
60,clothes,33,3,10,4.441183
60,clothes,30,3,11,3.421385
60,clothes,6,0,12,3.144810
60,clothes,32,3,13,2.037611
60,car,49,4,1,8.590797
60,car,47,4,2,8.391359
60,car,41,4,3,8.228391
60,car,40,4,4,7.808243
60,car,42,4,5,7.679065
60,car,48,4,6,7.281384
60,car,21,2,7,6.451794
60,car,26,2,8,5.815962
60,car,44,4,9,5.253927
60,car,43,4,10,4.622696
60,car,25,2,11,2.977186
60,car,46,4,12,2.060728
60,car,45,4,13,2.052307
70,cat,3,0,1,8.992538
70,cat,7,0,2,8.751889
70,cat,4,0,3,7.713020
70,cat,1,0,4,6.748966
70,cat,5,0,5,6.747335
70,cat,9,0,6,6.710020
70,cat,0,0,7,5.837977
70,cat,19,1,8,5.777739
70,cat,6,0,9,5.590486
70,cat,2,0,10,4.079053
70,cat,11,1,11,4.006531
70,cat,13,1,12,3.700066
70,cat,8,0,13,2.079008
70,dog,12,1,1,8.812361
70,dog,10,1,2,8.460126
70,dog,14,1,3,8.215489
70,dog,19,1,4,7.825790
70,dog,7,0,5,6.695513
70,dog,15,1,6,6.608509
70,dog,17,1,7,6.417750
70,dog,11,1,8,6.056738
70,dog,13,1,9,5.751700
70,dog,4,0,10,5.660859
70,dog,16,1,11,5.424022
70,dog,6,0,12,3.531206
70,dog,18,1,13,2.079386
70,plane,21,2,1,8.500855
70,plane,27,2,2,8.183997
70,plane,26,2,3,8.116448
70,plane,24,2,4,7.458373
70,plane,28,2,5,6.402453
70,plane,20,2,6,5.734032
70,plane,23,2,7,5.079839
70,plane,25,2,8,4.947326
70,plane,29,2,9,4.636602
70,plane,6,0,10,3.499961
70,plane,16,1,11,3.354286
70,plane,22,2,12,2.056737
70,plane,8,0,13,0.008930
70,clothes,39,3,1,8.694961
70,clothes,31,3,2,8.601025
70,clothes,35,3,3,8.411465
70,clothes,36,3,4,7.977782
70,clothes,34,3,5,7.156657
70,clothes,37,3,6,7.047188
70,clothes,38,3,7,6.447512
70,clothes,4,0,8,5.646121
70,clothes,9,0,9,4.645920
70,clothes,33,3,10,4.514634
70,clothes,6,0,11,3.519873
70,clothes,32,3,12,2.037520
70,clothes,30,3,13,2.032893
70,car,49,4,1,8.566791
70,car,47,4,2,8.237521
70,car,41,4,3,8.116720
70,car,42,4,4,7.786740
70,car,40,4,5,7.662331
70,car,48,4,6,7.265106
70,car,21,2,7,6.437047
70,car,26,2,8,6.053035
70,car,44,4,9,4.972574
70,car,43,4,10,4.576593
70,car,25,2,11,2.875971
70,car,45,4,12,2.712465
70,car,46,4,13,2.060636
80,cat,3,0,1,8.991483
80,cat,7,0,2,8.770184
80,cat,4,0,3,7.607537
80,cat,9,0,4,7.010767
80,cat,1,0,5,6.793292
80,cat,5,0,6,6.599224
80,cat,6,0,7,5.887393
80,cat,0,0,8,5.793494
80,cat,19,1,9,5.701715
80,cat,2,0,10,4.551832
80,cat,8,0,11,4.139397
80,cat,11,1,12,4.135436
80,cat,13,1,13,3.299702
80,dog,12,1,1,8.826036
80,dog,10,1,2,8.532757
80,dog,14,1,3,8.114247
80,dog,19,1,4,7.749767
80,dog,7,0,5,6.713808
80,dog,15,1,6,6.648028
80,dog,11,1,7,6.185644
80,dog,17,1,8,6.107542
80,dog,4,0,9,5.555377
80,dog,13,1,10,5.351337
80,dog,16,1,11,5.213722
80,dog,6,0,12,3.828113
80,dog,18,1,13,2.079363
80,plane,21,2,1,8.545478
80,plane,26,2,2,8.273850
80,plane,27,2,3,8.135193
80,plane,24,2,4,7.453531
80,plane,28,2,5,6.192952
80,plane,20,2,6,5.684566
80,plane,23,2,7,5.148368
80,plane,25,2,8,4.911707
80,plane,29,2,9,4.385801
80,plane,6,0,10,3.796868
80,plane,16,1,11,3.143986
80,plane,8,0,12,2.069318
80,plane,22,2,13,2.056714
80,clothes,39,3,1,8.690589
80,clothes,31,3,2,8.675445
80,clothes,35,3,3,8.276221
80,clothes,36,3,4,7.958530
80,clothes,34,3,5,7.380049
80,clothes,37,3,6,7.079719
80,clothes,38,3,7,6.451287
80,clothes,4,0,8,5.540639
80,clothes,9,0,9,4.946667
80,clothes,33,3,10,4.722516
80,clothes,6,0,11,3.816779
80,clothes,32,3,12,2.037497
80,clothes,30,3,13,2.032870
80,car,49,4,1,8.503788
80,car,41,4,2,8.212766
80,car,47,4,3,8.201981
80,car,42,4,4,7.993640
80,car,40,4,5,7.617558
80,car,48,4,6,7.189179
80,car,21,2,7,6.481669
80,car,26,2,8,6.210437
80,car,44,4,9,5.128680
80,car,43,4,10,4.298961
80,car,25,2,11,2.840353
80,car,45,4,12,2.737442
80,car,46,4,13,2.060613
90,cat,3,0,1,9.047880
90,cat,7,0,2,8.672691
90,cat,4,0,3,7.532273
90,cat,9,0,4,6.996194
90,cat,1,0,5,6.787847
90,cat,5,0,6,6.701463
90,cat,6,0,7,5.985352
90,cat,0,0,8,5.744058
90,cat,19,1,9,5.546872
90,cat,2,0,10,4.547154
90,cat,11,1,11,4.241982
90,cat,8,0,12,4.139391
90,cat,13,1,13,3.499870
90,dog,12,1,1,8.898163
90,dog,10,1,2,8.515324
90,dog,14,1,3,8.168963
90,dog,19,1,4,7.594923
90,dog,7,0,5,6.616316
90,dog,15,1,6,6.600341
90,dog,11,1,7,6.292190
90,dog,17,1,8,6.266364
90,dog,13,1,9,5.551504
90,dog,4,0,10,5.480112
90,dog,16,1,11,5.328677
90,dog,6,0,12,3.926072
90,dog,18,1,13,2.079358
90,plane,21,2,1,8.520976
90,plane,26,2,2,8.337554
90,plane,27,2,3,8.082977
90,plane,24,2,4,7.509804
90,plane,28,2,5,6.162652
90,plane,20,2,6,5.611657
90,plane,25,2,7,4.988888
90,plane,23,2,8,4.975863
90,plane,29,2,9,4.475951
90,plane,6,0,10,3.894827
90,plane,16,1,11,3.258940
90,plane,8,0,12,2.069313
90,plane,22,2,13,2.056709
90,clothes,39,3,1,8.729517
90,clothes,31,3,2,8.636056
90,clothes,35,3,3,8.368272
90,clothes,36,3,4,8.110439
90,clothes,34,3,5,7.557992
90,clothes,37,3,6,7.030013
90,clothes,38,3,7,6.352780
90,clothes,4,0,8,5.465374
90,clothes,9,0,9,4.932094
90,clothes,33,3,10,4.843522
90,clothes,6,0,11,3.914738
90,clothes,30,3,12,3.400485
90,clothes,32,3,13,2.037491
90,car,49,4,1,8.614098
90,car,41,4,2,8.320712
90,car,47,4,3,8.235821
90,car,42,4,4,8.006442
90,car,40,4,5,7.781746
90,car,48,4,6,7.294961
90,car,21,2,7,6.457167
90,car,26,2,8,6.274140
90,car,44,4,9,5.105351
90,car,43,4,10,4.548347
90,car,25,2,11,2.917533
90,car,45,4,12,2.779103
90,car,46,4,13,2.060608
100,cat,3,0,1,9.050713
100,cat,7,0,2,8.738023
100,cat,4,0,3,7.457079
100,cat,9,0,4,7.219291
100,cat,1,0,5,6.907419
100,cat,5,0,6,6.813211
100,cat,6,0,7,6.180194
100,cat,19,1,8,5.733776
100,cat,0,0,9,5.595631
100,cat,2,0,10,4.488793
100,cat,11,1,11,4.404843
100,cat,8,0,12,4.139390
100,cat,13,1,13,3.068632
100,dog,12,1,1,8.951938
100,dog,10,1,2,8.657230
100,dog,14,1,3,8.263406
100,dog,19,1,4,7.781827
100,dog,15,1,5,6.729439
100,dog,7,0,6,6.681648
100,dog,11,1,7,6.455051
100,dog,17,1,8,5.995326
100,dog,16,1,9,5.435263
100,dog,4,0,10,5.404919
100,dog,13,1,11,5.120266
100,dog,6,0,12,4.120914
100,dog,18,1,13,2.079356
100,plane,21,2,1,8.543808
100,plane,26,2,2,8.266875
100,plane,27,2,3,8.227605
100,plane,24,2,4,7.313821
100,plane,28,2,5,6.092158
100,plane,20,2,6,5.695245
100,plane,23,2,7,5.174103
100,plane,25,2,8,4.865423
100,plane,29,2,9,4.247884
100,plane,6,0,10,4.089669
100,plane,16,1,11,3.365527
100,plane,8,0,12,2.069311
100,plane,22,2,13,2.056707
100,clothes,39,3,1,8.802843
100,clothes,31,3,2,8.625729
100,clothes,35,3,3,8.370497
100,clothes,36,3,4,8.035976
100,clothes,34,3,5,7.365213
100,clothes,37,3,6,6.947038
100,clothes,38,3,7,6.247003
100,clothes,4,0,8,5.390181
100,clothes,9,0,9,5.155191
100,clothes,33,3,10,4.841049
100,clothes,6,0,11,4.109580
100,clothes,30,3,12,3.400484
100,clothes,32,3,13,2.037490
100,car,49,4,1,8.636000
100,car,41,4,2,8.302243
100,car,47,4,3,8.126514
100,car,42,4,4,7.941455
100,car,40,4,5,7.889190
100,car,48,4,6,7.357227
100,car,21,2,7,6.479999
100,car,26,2,8,6.203461
100,car,44,4,9,5.065988
100,car,43,4,10,4.389434
100,car,25,2,11,2.794068
100,car,45,4,12,2.779101
100,car,46,4,13,2.060606
110,cat,3,0,1,9.047768
110,cat,7,0,2,8.708458
110,cat,4,0,3,7.379927
110,cat,9,0,4,7.374622
110,cat,5,0,5,6.764487
110,cat,1,0,6,6.721945
110,cat,6,0,7,6.158855
110,cat,19,1,8,5.717650
110,cat,0,0,9,5.353532
110,cat,2,0,10,4.482221
110,cat,8,0,11,4.139389
110,cat,11,1,12,4.135381
110,cat,13,1,13,3.126752
110,dog,12,1,1,8.940431
110,dog,10,1,2,8.612704
110,dog,14,1,3,8.277578
110,dog,19,1,4,7.765702
110,dog,7,0,5,6.652083
110,dog,15,1,6,6.611490
110,dog,11,1,7,6.185589
110,dog,17,1,8,6.000527
110,dog,16,1,9,5.364371
110,dog,4,0,10,5.327766
110,dog,13,1,11,5.178386
110,dog,6,0,12,4.099575
110,dog,18,1,13,2.079356
110,plane,21,2,1,8.584986
110,plane,27,2,2,8.315779
110,plane,26,2,3,8.284799
110,plane,24,2,4,7.396944
110,plane,28,2,5,6.197547
110,plane,20,2,6,5.435182
110,plane,23,2,7,4.934032
110,plane,25,2,8,4.597107
110,plane,29,2,9,4.250944
110,plane,6,0,10,4.068330
110,plane,16,1,11,3.294635
110,plane,8,0,12,2.069311
110,plane,22,2,13,2.056707
110,clothes,39,3,1,8.729001
110,clothes,31,3,2,8.633413
110,clothes,35,3,3,8.481043
110,clothes,36,3,4,8.095280
110,clothes,34,3,5,7.324430
110,clothes,37,3,6,6.922482
110,clothes,38,3,7,6.198645
110,clothes,4,0,8,5.313028
110,clothes,9,0,9,5.310522
110,clothes,33,3,10,4.690133
110,clothes,6,0,11,4.088242
110,clothes,30,3,12,3.400483
110,clothes,32,3,13,2.037489
110,car,49,4,1,8.642919
110,car,41,4,2,8.271697
110,car,47,4,3,8.023855
110,car,40,4,4,7.979559
110,car,42,4,5,7.788948
110,car,48,4,6,7.164118
110,car,21,2,7,6.521178
110,car,26,2,8,6.221385
110,car,44,4,9,5.194083
110,car,43,4,10,4.529274
110,car,45,4,11,3.115004
110,car,25,2,12,2.525753
110,car,46,4,13,2.060606
120,cat,3,0,1,9.048951
120,cat,7,0,2,8.746968
120,cat,9,0,3,7.384910
120,cat,4,0,4,7.307419
120,cat,5,0,5,6.914636
120,cat,1,0,6,6.683373
120,cat,6,0,7,5.916879
120,cat,19,1,8,5.649105
120,cat,0,0,9,5.556686
120,cat,2,0,10,4.663193
120,cat,8,0,11,4.156056
120,cat,11,1,12,4.122911
120,cat,13,1,13,2.532687
120,dog,12,1,1,8.918375
120,dog,10,1,2,8.619398
120,dog,14,1,3,8.325209
120,dog,19,1,4,7.697157
120,dog,7,0,5,6.690593
120,dog,15,1,6,6.465511
120,dog,11,1,7,6.173119
120,dog,17,1,8,5.914906
120,dog,4,0,9,5.255258
120,dog,16,1,10,5.074096
120,dog,13,1,11,4.584321
120,dog,6,0,12,3.857598
120,dog,18,1,13,2.079356
120,plane,21,2,1,8.585951
120,plane,27,2,2,8.328939
120,plane,26,2,3,8.260891
120,plane,24,2,4,7.435322
120,plane,28,2,5,6.191828
120,plane,20,2,6,5.622204
120,plane,25,2,7,4.710943
120,plane,23,2,8,4.609288
120,plane,29,2,9,4.358746
120,plane,6,0,10,3.826354
120,plane,16,1,11,3.004360
120,plane,8,0,12,2.085977
120,plane,22,2,13,2.056707
120,clothes,39,3,1,8.724100
120,clothes,31,3,2,8.619024
120,clothes,35,3,3,8.551073
120,clothes,36,3,4,8.371868
120,clothes,34,3,5,7.078916
120,clothes,37,3,6,6.947465
120,clothes,38,3,7,6.445333
120,clothes,9,0,8,5.320810
120,clothes,4,0,9,5.240521
120,clothes,33,3,10,4.621651
120,clothes,6,0,11,3.846265
120,clothes,30,3,12,3.400483
120,clothes,32,3,13,2.037489
120,car,49,4,1,8.695219
120,car,41,4,2,8.154971
120,car,47,4,3,8.070844
120,car,40,4,4,8.037383
120,car,42,4,5,7.896027
120,car,48,4,6,7.160324
120,car,21,2,7,6.522142
120,car,26,2,8,6.197477
120,car,44,4,9,5.632435
120,car,43,4,10,4.477284
120,car,46,4,11,3.847618
120,car,45,4,12,3.200907
120,car,25,2,13,2.639588
130,cat,3,0,1,9.057985
130,cat,7,0,2,8.806983
130,cat,4,0,3,7.437294
130,cat,9,0,4,7.244018
130,cat,5,0,5,6.988572
130,cat,1,0,6,6.482619
130,cat,6,0,7,5.668938
130,cat,19,1,8,5.653736
130,cat,0,0,9,5.255758
130,cat,11,1,10,4.377419
130,cat,2,0,11,4.349044
130,cat,13,1,12,2.123461
130,cat,8,0,13,2.078978
130,dog,12,1,1,8.949065
130,dog,10,1,2,8.383055
130,dog,14,1,3,8.268399
130,dog,19,1,4,7.701787
130,dog,15,1,5,6.766312
130,dog,7,0,6,6.750608
130,dog,11,1,7,6.427627
130,dog,17,1,8,5.974779
130,dog,16,1,9,5.458420
130,dog,4,0,10,5.385133
130,dog,13,1,11,4.175095
130,dog,6,0,12,3.609658
130,dog,18,1,13,2.079356
130,plane,21,2,1,8.524005
